time,V_ai0,V_ai1,V_ai2
0,0.143542799077764,0.116781390077904,-0.058743414431305
0.03,0.151179336022437,0.114235821413697,-0.058743414431305
0.06,0.151179336022437,0.116781390077904,-0.08165530531695
0.09,0.146088311392656,0.11169025274949,-0.0485603518154605
0.12,0.146088311392656,0.11169025274949,-0.0561976487773421
0.15,0.15372484833733,0.114235821413697,-0.0460145861615011
0.18,0.148633823707545,0.114235821413697,-0.0434688205075417
0.21,0.146088311392656,0.114235821413697,-0.0460145861615011
0.24,0.146088311392656,0.119326958742111,-0.0358315235456601
0.27,0.148633823707545,0.11169025274949,-0.0307399922377378
0.3,0.143542799077764,0.119326958742111,-0.0281942265837785
0.33,0.140997286762872,0.114235821413697,-0.0281942265837785
0.36,0.156270360652222,0.119326958742111,-0.0383772891996195
0.39,0.140997286762872,0.116781390077904,-0.0256484609298155
0.42,0.146088311392656,0.11169025274949,-0.0103738670060523
0.45,0.151179336022437,0.114235821413697,-0.0332857578916972
0.48,0.151179336022437,0.11169025274949,-0.0180111639679339
0.51,0.15372484833733,0.114235821413697,-0.0205569296218968
0.54,0.148633823707545,0.116781390077904,-0.00782810135209289
0.57,0.148633823707545,0.10659911542108,-0.0307399922377378
0.6,0.146088311392656,0.10659911542108,-0.0231026952758562
0.63,0.148633823707545,0.116781390077904,-0.0103738670060523
0.66,0.148633823707545,0.114235821413697,-0.00782810135209289
0.69,0.148633823707545,0.109144684085283,-0.0434688205075417
0.72,0.143542799077764,0.114235821413697,-0.0383772891996195
0.75,0.143542799077764,0.114235821413697,0.00235496126374812
0.78,0.146088311392656,0.116781390077904,-0.0180111639679339
0.81,0.15372484833733,0.114235821413697,-0.0256484609298155
0.84,0.151179336022437,0.11169025274949,0.00490072691771104
0.87,0.151179336022437,0.114235821413697,-0.0383772891996195
0.9,0.143542799077764,0.10659911542108,-0.0383772891996195
0.93,0.143542799077764,0.126963664734728,-0.00528233569813352
0.96,0.151179336022437,0.114235821413697,-0.0638349457392238
0.99,0.148633823707545,0.109144684085283,-0.0663807113931867
1.02,0.156270360652222,0.121872527406317,-0.058743414431305
1.05,0.161361385282003,0.11169025274949,-0.0714722427011054
1.08,0.15372484833733,0.109144684085283,-0.0485603518154605
1.11,0.143542799077764,0.116781390077904,-0.058743414431305
1.14,0.163906897596895,0.116781390077904,-0.0638349457392238
1.17,0.15372484833733,0.109144684085283,-0.0714722427011054
1.2,0.151179336022437,0.116781390077904,-0.0409230548535788
1.23,0.146088311392656,0.109144684085283,-0.0612891800852644
1.26,0.148633823707545,0.121872527406317,-0.00782810135209289
1.29,0.146088311392656,0.109144684085283,-0.0383772891996195
1.32,0.143542799077764,0.11169025274949,-0.0231026952758562
1.35,0.146088311392656,0.116781390077904,-0.0485603518154605
1.38,0.156270360652222,0.116781390077904,-0.0383772891996195
1.41,0.146088311392656,0.109144684085283,-0.0434688205075417
1.44,0.15372484833733,0.11169025274949,-0.0256484609298155
1.47,0.151179336022437,0.116781390077904,-0.0205569296218968
1.5,0.15372484833733,0.119326958742111,-0.0383772891996195
1.53,0.158815872967111,0.109144684085283,-0.08165530531695
1.56,0.15372484833733,0.11169025274949,-0.0383772891996195
1.59,0.151179336022437,0.116781390077904,-0.0612891800852644
1.62,0.151179336022437,0.109144684085283,-0.0740180083550683
1.65,0.156270360652222,0.114235821413697,-0.0409230548535788
1.68,0.15372484833733,0.11169025274949,-0.0943841335867504
1.71,0.143542799077764,0.109144684085283,-0.0511061174694234
1.74,0.151179336022437,0.11169025274949,-0.0612891800852644
1.77,0.156270360652222,0.11169025274949,-0.0511061174694234
1.8,0.156270360652222,0.114235821413697,-0.0612891800852644
1.83,0.151179336022437,0.109144684085283,-0.0689264770471461
1.86,0.148633823707545,0.11169025274949,-0.0638349457392238
1.89,0.161361385282003,0.11169025274949,-0.0332857578916972
1.92,0.148633823707545,0.121872527406317,-0.058743414431305
1.95,0.151179336022437,0.109144684085283,-0.058743414431305
1.98,0.15372484833733,0.114235821413697,-0.0638349457392238
2.01,0.163906897596895,0.121872527406317,-0.0791095396629871
2.04,0.158815872967111,0.121872527406317,-0.0842010709709093
2.07,0.227544705469178,0.119326958742111,-0.0689264770471461
2.1,0.15372484833733,0.11169025274949,-0.0765637740090277
2.13,0.158815872967111,0.116781390077904,-0.0689264770471461
2.16,0.158815872967111,0.119326958742111,-0.0663807113931867
2.19,0.15372484833733,0.10659911542108,-0.0740180083550683
2.22,0.148633823707545,0.121872527406317,-0.0536518831233828
2.25,0.156270360652222,0.109144684085283,-0.0485603518154605
2.28,0.156270360652222,0.114235821413697,-0.0612891800852644
2.31,0.296273537971242,0.121872527406317,-0.0892926022788316
2.34,0.217362656209612,0.119326958742111,-0.058743414431305
2.37,0.296273537971242,0.109144684085283,-0.0358315235456601
2.4,0.230090217784067,0.119326958742111,-0.0638349457392238
2.43,0.296273537971242,0.11169025274949,-0.0714722427011054
2.46,0.288637001026569,0.11169025274949,-0.0307399922377378
2.49,0.224999193154286,0.10659911542108,-0.0638349457392238
2.52,0.291182513341461,0.116781390077904,-0.0638349457392238
2.55,0.301364562601023,0.119326958742111,-0.0994756648946726
2.58,0.29372802565635,0.11169025274949,-0.0536518831233828
2.61,0.217362656209612,0.116781390077904,-0.0791095396629871
2.64,0.298819050286134,0.11169025274949,-0.0281942265837785
2.67,0.29372802565635,0.114235821413697,-0.0180111639679339
2.7,0.224999193154286,0.119326958742111,-0.0281942265837785
2.73,0.296273537971242,0.116781390077904,-0.0281942265837785
2.76,0.296273537971242,0.119326958742111,-0.0409230548535788
2.79,0.298819050286134,0.114235821413697,-0.0740180083550683
2.82,0.298819050286134,0.121872527406317,-0.0511061174694234
2.85,0.301364562601023,0.114235821413697,-0.0231026952758562
2.88,0.163906897596895,0.114235821413697,-0.0383772891996195
2.91,0.288637001026569,0.114235821413697,-0.0358315235456601
2.94,0.21481714389472,0.114235821413697,-0.0307399922377378
2.97,0.291182513341461,0.114235821413697,-0.0281942265837785
3,0.298819050286134,0.114235821413697,-0.0205569296218968
3.03,0.224999193154286,0.114235821413697,-0.0536518831233828
3.06,0.283545976396784,0.109144684085283,-0.0714722427011054
3.09,0.148633823707545,0.119326958742111,-0.0281942265837785
3.12,0.301364562601023,0.116781390077904,-0.0460145861615011
3.15,0.163906897596895,0.114235821413697,-0.0765637740090277
3.18,0.143542799077764,0.10659911542108,-0.0434688205075417
3.21,0.156270360652222,0.116781390077904,-0.0536518831233828
3.24,0.158815872967111,0.121872527406317,-0.0358315235456601
3.27,0.158815872967111,0.116781390077904,-0.0561976487773421
3.3,0.15372484833733,0.11169025274949,-0.0409230548535788
3.33,0.15372484833733,0.11169025274949,-0.0485603518154605
3.36,0.143542799077764,0.11169025274949,-0.0689264770471461
3.39,0.15372484833733,0.114235821413697,-0.0536518831233828
3.42,0.163906897596895,0.121872527406317,-0.058743414431305
3.45,0.151179336022437,0.109144684085283,-0.0434688205075417
3.48,0.15372484833733,0.116781390077904,-0.0663807113931867
3.51,0.151179336022437,0.124418096070524,-0.0485603518154605
3.54,0.148633823707545,0.11169025274949,-0.058743414431305
3.57,0.156270360652222,0.114235821413697,-0.107112961856554
3.6,0.148633823707545,0.121872527406317,-0.0561976487773421
3.63,0.151179336022437,0.114235821413697,-0.058743414431305
3.66,0.146088311392656,0.11169025274949,-0.0689264770471461
3.69,0.15372484833733,0.114235821413697,-0.08165530531695
3.72,0.158815872967111,0.116781390077904,-0.0511061174694234
3.75,0.156270360652222,0.116781390077904,-0.0460145861615011
3.78,0.151179336022437,0.11169025274949,-0.0561976487773421
3.81,0.151179336022437,0.121872527406317,-0.0561976487773421
3.84,0.151179336022437,0.109144684085283,-0.0689264770471461
3.87,0.151179336022437,0.121872527406317,-0.0434688205075417
3.9,0.15372484833733,0.116781390077904,-0.0561976487773421
3.93,0.163906897596895,0.10659911542108,-0.0740180083550683
3.96,0.15372484833733,0.116781390077904,-0.0714722427011054
3.99,0.158815872967111,0.109144684085283,-0.0740180083550683
4.02,0.143542799077764,0.116781390077904,-0.0485603518154605
4.05,0.161361385282003,0.124418096070524,-0.0511061174694234
4.08,0.158815872967111,0.121872527406317,-0.0536518831233828
4.11,0.15372484833733,0.124418096070524,-0.08165530531695
4.14,0.15372484833733,0.10659911542108,-0.0511061174694234
4.17,0.15372484833733,0.109144684085283,-0.0332857578916972
4.2,0.156270360652222,0.114235821413697,-0.0231026952758562
4.23,0.15372484833733,0.11169025274949,-0.0231026952758562
4.26,0.15372484833733,0.114235821413697,-0.0460145861615011
4.29,0.163906897596895,0.11169025274949,-0.0434688205075417
4.32,0.158815872967111,0.10659911542108,-0.0740180083550683
4.35,0.148633823707545,0.116781390077904,-0.0663807113931867
4.38,0.161361385282003,0.109144684085283,-0.0689264770471461
4.41,0.15372484833733,0.11169025274949,-0.0612891800852644
4.44,0.151179336022437,0.114235821413697,-0.0409230548535788
4.47,0.15372484833733,0.121872527406317,-0.0638349457392238
4.5,0.15372484833733,0.10659911542108,-0.0740180083550683
4.53,0.15372484833733,0.116781390077904,-0.0689264770471461
4.56,0.15372484833733,0.114235821413697,-0.08165530531695
4.59,0.15372484833733,0.114235821413697,-0.0612891800852644
4.62,0.148633823707545,0.109144684085283,-0.0663807113931867
4.65,0.15372484833733,0.11169025274949,-0.0765637740090277
4.68,0.163906897596895,0.109144684085283,-0.058743414431305
4.71,0.143542799077764,0.116781390077904,-0.0307399922377378
4.74,0.151179336022437,0.114235821413697,-0.058743414431305
4.77,0.156270360652222,0.11169025274949,-0.0689264770471461
4.8,0.161361385282003,0.114235821413697,-0.0994756648946726
4.83,0.158815872967111,0.119326958742111,-0.0765637740090277
4.86,0.15372484833733,0.116781390077904,-0.0561976487773421
4.89,0.156270360652222,0.116781390077904,-0.0638349457392238
4.92,0.15372484833733,0.109144684085283,-0.0485603518154605
4.95,0.15372484833733,0.114235821413697,-0.0842010709709093
4.98,0.161361385282003,0.119326958742111,-0.0740180083550683
5.01,0.158815872967111,0.121872527406317,-0.0689264770471461
5.04,0.143542799077764,0.119326958742111,-0.0791095396629871
5.07,0.15372484833733,0.119326958742111,-0.102021430548632
5.1,0.156270360652222,0.114235821413697,-0.104567196202595
5.13,0.158815872967111,0.119326958742111,-0.091838367932791
5.16,0.156270360652222,0.104053546756873,-0.127479087088236
5.19,0.15372484833733,0.116781390077904,-0.107112961856554
5.22,0.151179336022437,0.116781390077904,-0.107112961856554
5.25,0.151179336022437,0.119326958742111,-0.091838367932791
5.28,0.15372484833733,0.119326958742111,-0.114750258818436
5.31,0.15372484833733,0.114235821413697,-0.08165530531695
5.34,0.146088311392656,0.109144684085283,-0.0969298992407133
5.37,0.158815872967111,0.114235821413697,-0.0638349457392238
5.4,0.158815872967111,0.114235821413697,-0.119841790126355
5.43,0.156270360652222,0.114235821413697,-0.104567196202595
5.46,0.15372484833733,0.121872527406317,-0.0943841335867504
5.49,0.15372484833733,0.119326958742111,-0.0791095396629871
5.52,0.161361385282003,0.119326958742111,-0.0740180083550683
5.55,0.158815872967111,0.119326958742111,-0.0943841335867504
5.58,0.224999193154286,0.10659911542108,-0.0663807113931867
5.61,0.156270360652222,0.119326958742111,-0.0689264770471461
5.64,0.156270360652222,0.121872527406317,-0.058743414431305
5.67,0.15372484833733,0.109144684085283,-0.0689264770471461
5.7,0.156270360652222,0.116781390077904,-0.0638349457392238
5.73,0.15372484833733,0.114235821413697,-0.0612891800852644
5.76,0.148633823707545,0.114235821413697,-0.0638349457392238
5.79,0.156270360652222,0.116781390077904,-0.0892926022788316
5.82,0.219908168524505,0.114235821413697,-0.0663807113931867
5.85,0.301364562601023,0.109144684085283,-0.0638349457392238
5.88,0.296273537971242,0.116781390077904,-0.0689264770471461
5.91,0.303910074915915,0.114235821413697,-0.0689264770471461
5.94,0.29372802565635,0.11169025274949,-0.0842010709709093
5.97,0.146088311392656,0.116781390077904,-0.08165530531695
6,0.224999193154286,0.119326958742111,-0.08165530531695
6.03,0.298819050286134,0.116781390077904,-0.0892926022788316
6.06,0.219908168524505,0.114235821413697,-0.0511061174694234
6.09,0.298819050286134,0.116781390077904,-0.0663807113931867
6.12,0.296273537971242,0.121872527406317,-0.058743414431305
6.15,0.224999193154286,0.114235821413697,-0.0383772891996195
6.18,0.296273537971242,0.121872527406317,-0.0460145861615011
6.21,0.296273537971242,0.119326958742111,-0.0612891800852644
6.24,0.303910074915915,0.116781390077904,-0.0409230548535788
6.27,0.29372802565635,0.11169025274949,-0.0536518831233828
6.3,0.296273537971242,0.119326958742111,-0.0511061174694234
6.33,0.303910074915915,0.124418096070524,-0.0536518831233828
6.36,0.288637001026569,0.114235821413697,-0.058743414431305
6.39,0.29372802565635,0.109144684085283,-0.0994756648946726
6.42,0.296273537971242,0.10659911542108,-0.0663807113931867
6.45,0.227544705469178,0.116781390077904,-0.0765637740090277
6.48,0.232635730098959,0.11169025274949,-0.058743414431305
6.51,0.301364562601023,0.121872527406317,-0.0536518831233828
6.54,0.227544705469178,0.116781390077904,-0.0740180083550683
6.57,0.298819050286134,0.114235821413697,-0.0434688205075417
6.6,0.298819050286134,0.11169025274949,-0.0536518831233828
6.63,0.291182513341461,0.114235821413697,-0.0460145861615011
6.66,0.291182513341461,0.109144684085283,-0.08165530531695
6.69,0.227544705469178,0.116781390077904,-0.0791095396629871
6.72,0.156270360652222,0.119326958742111,-0.0561976487773421
6.75,0.151179336022437,0.119326958742111,-0.0740180083550683
6.78,0.161361385282003,0.114235821413697,8.88198556227809
6.81,0.156270360652222,0.114235821413697,-0.0409230548535788
6.84,0.158815872967111,0.121872527406317,-0.0765637740090277
6.87,0.143542799077764,0.119326958742111,8.88707709358601
6.9,0.156270360652222,0.114235821413697,-0.0740180083550683
6.93,0.143542799077764,0.11169025274949,-0.0536518831233828
6.96,0.161361385282003,0.114235821413697,8.87434826531621
6.99,0.15372484833733,0.116781390077904,-0.0714722427011054
7.02,0.156270360652222,0.124418096070524,-0.0638349457392238
7.05,0.156270360652222,0.119326958742111,-0.0689264770471461
7.08,0.15372484833733,0.10659911542108,-0.0561976487773421
7.11,0.158815872967111,0.11169025274949,-0.0689264770471461
7.14,0.148633823707545,0.10659911542108,-0.058743414431305
7.17,0.15372484833733,0.10659911542108,8.85907367139244
7.2,0.161361385282003,0.116781390077904,8.8488906087766
7.23,0.156270360652222,0.114235821413697,-0.0536518831233828
7.26,0.158815872967111,0.114235821413697,-0.058743414431305
7.29,0.161361385282003,0.116781390077904,-0.0714722427011054
7.32,0.163906897596895,0.10659911542108,-0.0485603518154605
7.35,0.151179336022437,0.11169025274949,8.86161943704641
7.38,0.161361385282003,0.119326958742111,8.87434826531621
7.41,0.158815872967111,0.121872527406317,8.86416520270036
7.44,0.156270360652222,0.116781390077904,8.8361617805068
7.47,0.146088311392656,0.114235821413697,8.84634484312264
7.5,0.15372484833733,0.109144684085283,8.87434826531621
7.53,0.15372484833733,0.119326958742111,-0.0460145861615011
