time,V_ai0,V_ai1,V_ai2
0,-1.41035800832555,-8.08571077100725,-2.76831158358381
0.0025,-1.42564138188518,-8.08571077100725,-2.78359094215056
0.005,-1.3848857190595,-8.09590215661883,-2.70210102979457
0.0075,-1.38998017691271,-8.08571077100725,-2.72756662740581
0.01,-1.3848857190595,-8.08061507820146,-2.73775286645031
0.0125,-1.38998017691271,-8.08061507820146,-2.77340470310606
0.015,-1.40016909261913,-8.09080646381304,-2.73775286645031
0.0175,-1.35431897194023,-8.0653279997841,-2.72247350788357
0.02,-1.33394114052739,-8.0653279997841,-2.72756662740581
0.0225,-1.34413005623381,-8.09590215661883,-2.72247350788357
0.025,-1.44092475544481,-8.09590215661883,-2.73265974692806
0.0275,-1.46639704471087,-8.08571077100725,-2.74284598597256
0.03,-1.45620812900445,-8.09590215661883,-2.77340470310606
0.0325,-1.46130258685766,-8.05513661417252,-2.78359094215056
0.035,-1.46639704471087,-8.08061507820146,-2.76321846406156
0.0375,-1.46639704471087,-8.07551938539567,-2.76321846406156
0.04,-1.46130258685766,-8.07042369258989,-2.74793910549481
0.0425,-0.0959878821972175,-8.07042369258989,-2.75303222501706
0.045,-1.55300282821545,-8.04494522856094,-2.78359094215056
0.0475,-1.56319174392187,-8.07551938539567,-2.78359094215056
0.05,-1.75678114234387,-8.08061507820146,-2.77849782262831
0.0525,-1.59375849104113,-8.13157200625935,-2.74284598597256
0.055,-1.60904186460076,-8.0653279997841,-2.74284598597256
0.0575,-1.62941969601361,-8.07042369258989,-2.75812534453931
0.06,-1.6243252381604,-8.09080646381304,-2.75812534453931
0.0625,-1.63451415386682,-8.08571077100725,-2.76321846406156
0.065,-1.68545873239892,-8.10099784942462,-2.77849782262831
0.0675,-1.71602547951819,-8.08571077100725,-2.78359094215056
0.07,-1.74149776878424,-8.10099784942462,-2.78868406167281
0.0725,-1.70583656381176,-8.09080646381304,-2.80396342023956
0.075,-1.83319801014203,-8.10099784942462,-2.80396342023956
0.0775,-1.78225343160992,-8.08061507820146,-2.80905653976181
0.08,-1.80263126302277,-8.1060935422304,-2.82433589832856
0.0825,-1.82810355228882,-8.13666769906514,-2.81924277880631
0.085,-1.83829246799524,-8.07551938539567,-2.76321846406156
0.0875,-1.83829246799524,-8.08571077100725,-2.77340470310606
0.09,-1.8688592151145,-8.08571077100725,-2.78359094215056
0.0925,-1.85357584155487,-8.08061507820146,-2.88545333259555
0.095,-1.85357584155487,-8.12138062064777,-2.90582581068455
0.0975,-1.84848138370166,-8.07551938539567,-2.83452213737306
0.1,-1.83319801014203,-8.08571077100725,-2.8905464521178
0.1025,-1.79753680516956,-8.09080646381304,-2.78359094215056
0.105,-1.80263126302277,-8.1060935422304,-2.76321846406156
0.1075,-1.88923704652735,-8.09080646381304,-2.75812534453931
0.11,-1.88923704652735,-8.13157200625935,-2.76831158358381
0.1125,-1.86376475726129,-8.11628492784198,-2.80396342023956
0.115,-1.88414258867414,-8.09080646381304,-2.86508085450655
0.1175,-1.88414258867414,-8.11118923503619,-2.8701739740288
0.12,-1.94018162505945,-8.11118923503619,-2.81414965928406
0.1225,-1.83829246799524,-8.09080646381304,-2.81924277880631
0.125,-1.82810355228882,-8.09080646381304,-2.81414965928406
0.1275,-1.80772572087598,-8.09080646381304,-2.82433589832856
0.13,-1.81282017872919,-8.08571077100725,-2.81414965928406
0.1325,-1.81282017872919,-8.08571077100725,-2.82433589832856
0.135,-1.83319801014203,-8.08061507820146,-2.82433589832856
0.1375,-1.82300909443561,-8.10099784942462,-2.80905653976181
0.14,-1.8688592151145,-8.09590215661883,-2.82942901785081
0.1425,-1.8688592151145,-8.13157200625935,-2.80905653976181
0.145,-1.84848138370166,-8.09590215661883,-2.80396342023956
0.1475,-1.82300909443561,-8.11118923503619,-2.80396342023956
0.15,-1.78734788946313,-8.11628492784198,-2.84470837641755
0.1525,-1.80263126302277,-8.12647631345356,-2.84470837641755
0.155,-1.81282017872919,-8.16214616309408,-2.83961525689531
0.1575,-1.83829246799524,-8.1060935422304,-2.8498014959398
0.16,-1.57338065962829,-8.09590215661883,-2.8498014959398
0.1625,-1.56828620177508,-8.11118923503619,-2.85489461546205
0.165,-1.55809728606866,-8.14685908467671,-2.87526709355105
0.1675,-1.55809728606866,-8.09080646381304,-2.87526709355105
0.17,-1.56319174392187,-8.09080646381304,-2.8498014959398
0.1725,-1.57338065962829,-8.07551938539567,-2.86508085450655
0.175,-1.58866403318792,-8.08571077100725,-2.89563957164005
0.1775,-1.58866403318792,-8.08571077100725,-2.8701739740288
0.18,-1.59375849104113,-8.09080646381304,-2.83961525689531
0.1825,-1.65998644313287,-8.09080646381304,-2.83452213737306
0.185,-1.63451415386682,-8.10099784942462,-2.82942901785081
0.1875,-1.62941969601361,-8.08571077100725,-2.80905653976181
0.19,-1.64470306957324,-8.08571077100725,-2.83452213737306
0.1925,-1.78734788946313,-8.13666769906514,-2.82942901785081
0.195,-1.7720645159035,-8.11628492784198,-2.84470837641755
0.1975,-1.74659222663745,-8.11118923503619,-2.8498014959398
0.2,-1.80263126302277,-8.1060935422304,-2.83961525689531
0.2025,-1.80772572087598,-8.11628492784198,-2.84470837641755
0.205,-1.76697005805029,-8.11628492784198,-2.82433589832856
0.2075,-1.80263126302277,-8.11118923503619,-2.83961525689531
0.21,-1.79753680516956,-8.09590215661883,-2.8498014959398
0.2125,-1.80263126302277,-8.1060935422304,-2.84470837641755
0.215,-1.79244234731634,-8.09590215661883,-2.8701739740288
0.2175,-1.78734788946313,-8.13157200625935,-2.86508085450655
0.22,-1.92999270935303,-8.10099784942462,-2.8599877349843
0.2225,-2.10320427636219,-8.1060935422304,-2.83961525689531
0.225,-1.96565391432551,-8.10099784942462,-2.84470837641755
0.2275,-2.00131511929798,-8.12647631345356,-2.82942901785081
0.23,-2.0115040350044,-8.12138062064777,-2.82942901785081
0.2325,-1.97584283003193,-8.14176339187092,-2.86508085450655
0.235,-1.97074837217871,-8.1519547774825,-2.8498014959398
0.2375,-1.98603174573835,-8.1519547774825,-2.8498014959398
0.24,-2.04716523997688,-8.13666769906514,-2.82942901785081
0.2425,-1.99622066144477,-8.12138062064777,-2.87526709355105
0.245,-2.02169295071082,-8.11628492784198,-2.8803602130733
0.2475,-2.00640957715119,-8.14685908467671,-2.86508085450655
0.25,-1.99622066144477,-8.17233754870565,-2.83961525689531
0.2525,-2.02678740856403,-8.16724185589987,-2.86508085450655
0.255,-2.03188186641724,-8.16724185589987,-2.9007326911623
0.2575,-2.05225969783008,-8.14685908467671,-2.92619828877355
0.26,-2.05225969783008,-8.13666769906514,-2.87526709355105
0.2625,-2.05225969783008,-8.13157200625935,-2.8803602130733
0.265,-2.06244861353651,-8.14685908467671,-2.8599877349843
0.2675,-2.05225969783008,-8.13157200625935,-2.88545333259555
0.27,-2.05225969783008,-8.14685908467671,-2.84470837641755
0.2725,-2.05225969783008,-8.14685908467671,-2.8905464521178
0.275,-2.06244861353651,-8.11118923503619,-2.88545333259555
0.2775,-2.06754307138972,-8.13157200625935,-2.88545333259555
0.28,-2.07773198709614,-8.13666769906514,-2.9109189302068
0.2825,-2.07263752924293,-8.14685908467671,-2.9109189302068
0.285,-2.08282644494935,-8.11628492784198,-2.90582581068455
0.2875,-2.08792090280256,-8.11628492784198,-2.89563957164005
0.29,-2.13377102348145,-8.11628492784198,-2.9007326911623
0.2925,-2.11848764992182,-8.11118923503619,-2.9109189302068
0.295,-2.12867656562824,-8.12647631345356,-2.82433589832856
0.2975,-2.14395993918788,-8.12138062064777,-2.82433589832856
0.3,-2.16433777060072,-8.09590215661883,-2.81924277880631
0.3025,-2.22037680698604,-8.12647631345356,-2.82942901785081
0.305,-2.24584909625209,-8.12138062064777,-2.83452213737306
0.3075,-2.23566018054567,-8.12647631345356,-2.9007326911623
0.31,-2.27641584337135,-8.12647631345356,-2.86508085450655
0.3125,-2.27132138551814,-8.12138062064777,-2.8701739740288
0.315,-2.30698259049061,-8.10099784942462,-2.85489461546205
0.3175,-2.29679367478419,-8.13157200625935,-2.8803602130733
0.32,-2.33754933760988,-8.1060935422304,-2.88545333259555
0.3225,-2.36302162687593,-8.11628492784198,-2.8498014959398
0.325,-2.36811608472914,-8.11628492784198,-2.9109189302068
0.3275,-2.39868283184841,-8.1060935422304,-2.8498014959398
0.33,-2.38849391614198,-8.08571077100725,-2.8498014959398
0.3325,-2.40377728970162,-8.08571077100725,-2.8498014959398
0.335,-2.40377728970162,-8.08571077100725,-2.89563957164005
0.3375,-2.40377728970162,-8.09590215661883,-2.86508085450655
0.34,-2.40887174755483,-8.1060935422304,-2.83961525689531
0.3425,-2.46491078394014,-8.1060935422304,-2.86508085450655
0.345,-2.42415512111446,-8.09590215661883,-2.8701739740288
0.3475,-2.41396620540804,-8.11118923503619,-2.86508085450655
0.35,-2.41396620540804,-8.08061507820146,-2.8803602130733
0.3525,-2.4445329525273,-8.07551938539567,-2.88545333259555
0.355,-2.41906066326125,-8.09080646381304,-2.9109189302068
0.3575,-2.52604427817867,-8.10099784942462,-2.8905464521178
0.36,-2.42924957896767,-8.11118923503619,-2.9007326911623
0.3625,-2.44962741038051,-8.07042369258989,-2.92619828877355
0.365,-2.54642210959151,-8.09590215661883,-2.88545333259555
0.3675,-2.53113873603188,-8.08571077100725,-2.8599877349843
0.37,-2.50566644676583,-8.0653279997841,-2.8498014959398
0.3725,-2.50566644676583,-8.1060935422304,-2.85489461546205
0.375,-2.51076090461904,-8.07042369258989,-2.86508085450655
0.3775,-2.50566644676583,-8.08571077100725,-2.9312914082958
0.38,-2.50566644676583,-8.07551938539567,-2.96185012542929
0.3825,-2.38339945828877,-8.07042369258989,-2.87526709355105
0.385,-2.38849391614198,-8.13666769906514,-2.8498014959398
0.3875,-2.26113246981172,-8.0653279997841,-2.8599877349843
0.39,-2.24075463839888,-8.11118923503619,-2.84470837641755
0.3925,-2.42415512111446,-8.07551938539567,-2.83452213737306
0.395,-2.19490451771998,-8.10099784942462,-2.86508085450655
0.3975,-2.21528234913282,-8.07551938539567,-2.8701739740288
0.4,-2.21018789127961,-8.07551938539567,-2.9007326911623
0.4025,-2.35792716902272,-8.1060935422304,-2.86508085450655
0.405,-2.31717150619704,-8.07551938539567,-2.85489461546205
0.4075,-2.31717150619704,-8.07042369258989,-2.84470837641755
0.41,-2.30698259049061,-8.09080646381304,-2.84470837641755
0.4125,-2.28151030122456,-8.1519547774825,-2.86508085450655
0.415,-2.2509435541053,-8.10099784942462,-2.8599877349843
0.4175,-2.30698259049061,-8.08571077100725,-2.85489461546205
0.42,-2.25603801195851,-8.07551938539567,-2.85489461546205
0.4225,-2.22037680698604,-8.08061507820146,-2.85489461546205
0.425,-2.22037680698604,-8.08571077100725,-2.83452213737306
