time,V_ai0,V_ai1,V_ai2
0,-3.20870163050889,-0.0803773731136506,-5.8292764164558
0.0025,-3.23926837762815,-0.0854730659194392,-5.77325210171105
0.005,-3.23926837762815,-0.0803773731136506,-5.8496488945448
0.0075,-3.18322934124284,-0.0803773731136506,-5.87002137263379
0.01,-3.18832379909605,-0.0803773731136506,-5.8292764164558
0.0125,-3.26474066689421,-0.0803773731136506,-5.72741402601081
0.015,-3.26474066689421,-0.0803773731136506,-5.86492825311154
0.0175,-3.26474066689421,-0.0803773731136506,-5.87002137263379
0.02,-3.33096861898594,-0.0803773731136506,-5.7579727431443
0.0225,-3.36662982395842,-0.0803773731136506,-5.79362457980005
0.025,-3.33606307683915,-0.0803773731136506,-5.79362457980005
0.0275,-3.356440908252,-0.0803773731136506,-5.73250714553306
0.03,-3.29021295616026,-0.0803773731136506,-5.7885314602778
0.0325,-3.37172428181163,-0.0803773731136506,-5.82418329693355
0.035,-3.37172428181163,-0.0803773731136506,-5.8292764164558
0.0375,-3.2137960883621,-0.0803773731136506,-5.69176218935506
0.04,-3.16285150982999,-0.0803773731136506,-5.75287962362205
0.0425,-3.17813488338963,-0.0803773731136506,-5.74778650409981
0.045,-3.17813488338963,-0.0803773731136506,-5.74778650409981
0.0475,-3.25455175118779,-0.0803773731136506,-5.61536539652132
0.05,-3.21889054621531,-0.0854730659194392,-5.72741402601081
0.0525,-3.19851271480247,-0.0803773731136506,-5.48803740846508
0.055,-3.14756813627036,-0.0803773731136506,-5.74269338457756
0.0575,-3.12209584700431,-0.0803773731136506,-5.52878236464307
0.06,-3.15266259412357,-0.0803773731136506,-5.48803740846508
0.0625,-3.13228476271073,-0.0803773731136506,-5.49313052798733
0.065,-3.19341825694926,-0.0803773731136506,-5.70704154792181
0.0675,-3.19341825694926,-0.0803773731136506,-5.73760026505531
0.07,-3.47361343887584,-0.0803773731136506,-5.73760026505531
0.0725,-3.43795223390337,-0.0803773731136506,-5.70194842839956
0.075,-3.45833006531621,-0.0803773731136506,-5.71213466744406
0.0775,-3.46342452316942,-0.0803773731136506,-5.72741402601081
0.08,-3.53984139096758,-0.0803773731136506,-5.70194842839956
0.0825,-3.57040813808684,-0.0803773731136506,-5.43201309372033
0.085,-3.56021922238042,-0.0803773731136506,-5.62045851604357
0.0875,-3.57550259594005,-0.0803773731136506,-5.59499291843232
0.09,-3.62135271661895,-0.0803773731136506,-5.60008603795457
0.0925,-3.49908572814189,-0.0803773731136506,-5.54406172320982
0.095,-3.49908572814189,-0.0803773731136506,-5.54406172320982
0.0975,-3.29530741401347,-0.0803773731136506,-5.51859612559857
0.1,-3.3105907875731,-0.0803773731136506,-5.50840988655408
0.1025,-3.33606307683915,-0.0803773731136506,-5.50840988655408
0.105,-3.33606307683915,-0.0803773731136506,-5.53387548416532
0.1075,-3.356440908252,-0.0803773731136506,-5.49822364750958
0.11,-3.31568524542631,-0.0803773731136506,-5.49313052798733
0.1125,-3.30040187186668,-0.0803773731136506,-5.55424796225432
0.115,-3.34625199254558,-0.0803773731136506,-5.49313052798733
0.1175,-3.29530741401347,-0.0803773731136506,-5.47275804989833
0.12,-3.30040187186668,-0.0803773731136506,-5.51350300607633
0.1225,-3.29530741401347,-0.0803773731136506,-5.51350300607633
0.125,-0.0959878821972175,-0.0803773731136506,-5.72232090648856
0.1275,-0.0908934243440065,-0.0803773731136506,-5.72741402601081
0.13,-0.0959878821972175,-0.0803773731136506,-5.71213466744406
0.1325,-0.0959878821972175,-0.0803773731136506,-5.52368924512082
0.135,-0.0908934243440065,-0.0803773731136506,-5.57971355986557
0.1375,-3.14247367841715,-0.0803773731136506,-5.61027227699907
0.14,-3.15266259412357,-0.0854730659194392,-5.54406172320982
