time,V_ai0,V_ai1,V_ai2
0,-4.6555276608207,-8.12647631345356,-4.73425571917214
0.0025,-4.6555276608207,-8.11118923503619,-4.73934883869439
0.005,-4.65043320296749,-8.16214616309408,-4.73934883869439
0.0075,-0.106176797903638,-8.10099784942462,-4.73934883869439
0.01,-4.68609440793996,-8.09080646381304,-4.79028003391689
0.0125,-4.72175561291244,-8.14176339187092,-4.78518691439464
0.015,-4.69628332364638,-8.13666769906514,-4.76990755582789
0.0175,-4.69118886579317,-8.08061507820146,-4.74953507773889
0.02,-4.68609440793996,-8.08571077100725,-4.74444195821664
0.0225,-4.68099995008675,-8.14176339187092,-4.76481443630564
0.025,-4.68099995008675,-8.08061507820146,-4.73425571917214
0.0275,-4.68609440793996,-8.08571077100725,-4.74953507773889
0.03,-4.66571657652712,-8.11118923503619,-4.75462819726114
0.0325,-4.66571657652712,-8.12647631345356,-4.74953507773889
0.035,-4.66571657652712,-8.08061507820146,-4.75462819726114
0.0375,-4.66571657652712,-8.11628492784198,-4.76990755582789
0.04,-4.74722790217849,-8.09080646381304,-4.76481443630564
0.0425,-4.71156669720602,-8.11118923503619,-4.82083875105038
0.045,-4.71156669720602,-8.11118923503619,-4.76990755582789
0.0475,-4.7064722393528,-8.09590215661883,-4.80046627296139
0.05,-4.73194452861886,-8.09590215661883,-4.82593187057263
0.0525,-4.72685007076565,-8.13666769906514,-4.76481443630564
0.055,-4.74213344432528,-8.11628492784198,-4.78009379487239
0.0575,-4.71666115505923,-8.1060935422304,-4.81574563152814
0.06,-4.71156669720602,-8.09590215661883,-4.82083875105038
0.0625,-4.7064722393528,-8.11628492784198,-4.84630434866163
0.065,-4.7064722393528,-8.08571077100725,-4.84630434866163
0.0675,-4.71156669720602,-8.1060935422304,-4.76990755582789
0.07,-4.71156669720602,-8.09080646381304,-4.80555939248364
0.0725,-4.71156669720602,-8.09080646381304,-4.87686306579513
0.075,-4.71666115505923,-8.06023230697831,-4.81065251200589
0.0775,-4.72175561291244,-8.0653279997841,-4.81065251200589
0.08,-4.74213344432528,-8.07551938539567,-4.82083875105038
0.0825,-4.75741681788491,-8.10099784942462,-4.82083875105038
0.085,-4.73194452861886,-8.07551938539567,-4.80046627296139
0.0875,-4.72685007076565,-8.03984953575516,-4.80555939248364
0.09,-4.72175561291244,-8.04494522856094,-4.80555939248364
0.0925,-4.74722790217849,-8.09590215661883,-4.81065251200589
0.095,-4.71666115505923,-8.07042369258989,-4.80555939248364
0.0975,-4.71666115505923,-8.07551938539567,-4.81574563152814
0.1,-4.71156669720602,-8.0653279997841,-4.80046627296139
0.1025,-4.71156669720602,-8.07551938539567,-4.81574563152814
0.105,-4.79307802285738,-8.11628492784198,-4.83611810961713
0.1075,-4.81855031212344,-8.07551938539567,-4.85139746818388
0.11,-4.76760573359133,-8.10099784942462,-4.85649058770613
0.1125,-4.78288910715096,-8.08571077100725,-4.86667682675063
0.115,-4.79307802285738,-8.11118923503619,-4.84630434866163
0.1175,-4.78798356500417,-8.08571077100725,-4.85649058770613
0.12,-4.79817248071059,-8.09080646381304,-4.89214242436188
0.1225,-4.80326693856381,-8.08571077100725,-4.85139746818388
0.125,-4.80836139641702,-8.12647631345356,-4.83102499009488
0.1275,-4.81345585427023,-8.12138062064777,-4.86158370722838
0.13,-4.81855031212344,-8.11118923503619,-4.85139746818388
0.1325,-4.82364476997665,-8.14176339187092,-4.87176994627288
0.135,-4.82873922782986,-8.13157200625935,-4.84630434866163
0.1375,-4.83383368568307,-8.1060935422304,-4.90232866340638
0.14,-4.83892814353628,-8.10099784942462,-4.85649058770613
0.1425,-4.84402260138949,-8.12138062064777,-4.85139746818388
0.145,-4.8491170592427,-8.1060935422304,-4.88195618531738
0.1475,-4.85930597494912,-8.1060935422304,-4.88195618531738
0.15,-4.85930597494912,-8.10099784942462,-4.87686306579513
0.1525,-4.85421151709591,-8.09590215661883,-4.88195618531738
0.155,-4.83892814353628,-8.1060935422304,-4.91760802197313
0.1575,-4.83383368568307,-8.1060935422304,-4.93288738053988
0.16,-4.83383368568307,-8.07551938539567,-4.93288738053988
0.1625,-4.82364476997665,-8.07551938539567,-4.90232866340638
0.165,-4.83383368568307,-8.09080646381304,-4.89214242436188
0.1675,-4.82873922782986,-8.14176339187092,-4.89214242436188
0.17,-4.83383368568307,-8.11628492784198,-4.86667682675063
0.1725,-4.82364476997665,-8.08571077100725,-4.87176994627288
0.175,-4.85421151709591,-8.10099784942462,-4.89214242436188
0.1775,-4.82873922782986,-8.10099784942462,-4.86158370722838
0.18,-4.82873922782986,-8.10099784942462,-4.86667682675063
0.1825,-4.82364476997665,-8.13157200625935,-4.86667682675063
0.185,-4.8491170592427,-8.09080646381304,-4.85649058770613
0.1875,-4.80836139641702,-8.08571077100725,-4.86667682675063
0.19,-4.81855031212344,-8.12138062064777,-4.86667682675063
0.1925,-4.81345585427023,-8.08571077100725,-4.86158370722838
0.195,-4.80326693856381,-8.12138062064777,-4.86158370722838
0.1975,-4.80326693856381,-8.07042369258989,-4.83611810961713
0.2,-4.80326693856381,-8.08571077100725,-4.86158370722838
0.2025,-4.79817248071059,-8.09080646381304,-4.85649058770613
0.205,-4.80836139641702,-8.0653279997841,-4.86158370722838
0.2075,-4.80326693856381,-8.12138062064777,-4.86667682675063
0.21,-4.77270019144454,-8.1060935422304,-4.84630434866163
0.2125,-4.78798356500417,-8.12138062064777,-4.89723554388413
0.215,-4.78798356500417,-8.09590215661883,-4.83102499009488
