Time stamp;PV [in H2O] ;State PV;SV [C] ;State SV;TV;State TV;QV;State QV;Current [mA] ;State Current
07.11.2025 10:07:55;0,0256813261657953;0;20,9836120605469;0;0,000102725309261587;0;;-1;4,00164270401001;0
07.11.2025 10:07:58;0,0254478324204683;0;20,9836120605469;0;0,000101791360066272;0;;-1;4,00162887573242;0
07.11.2025 10:08:01;0,0253277216106653;0;20,9840087890625;0;0,000101310884929262;0;;-1;4,00161218643188;0
07.11.2025 10:08:04;0,0249661728739738;0;20,9840087890625;0;9,98647010419518E-05;0;;-1;4,00159740447998;0
07.11.2025 10:08:06;0,0259163565933704;0;20,9840087890625;0;0,000103665443020873;0;;-1;4,00165891647339;0
07.11.2025 10:08:09;0,0258572213351727;0;20,9841918945313;0;0,000103428916190751;0;;-1;4,00165510177612;0
07.11.2025 10:08:11;0,026354206725955;0;20,9841918945313;0;0,000105416838778183;0;;-1;4,00168704986572;0
07.11.2025 10:08:14;0,0254779681563377;0;20,9844055175781;0;0,000101911893580109;0;;-1;4,00161743164063;0
07.11.2025 10:08:16;0,0261688511818647;0;20,9845886230469;0;0,000104548926174175;0;;-1;4,00167512893677;0
07.11.2025 10:08:19;0,0258986596018076;0;20,9847412109375;0;0,000103181664599106;0;;-1;4,00165748596191;0
07.11.2025 10:08:22;0,0256637260317802;0;20,9851684570313;0;0,000102654914371669;0;;-1;4,00164222717285;0
07.11.2025 10:08:24;0,0254639331251383;0;20,9853210449219;0;0,000101855752291158;0;;-1;4,00162982940674;0
07.11.2025 10:08:27;0,0253826752305031;0;20,9847412109375;0;0,000102523765235674;0;;-1;4,001624584198;0
07.11.2025 10:08:29;0,0257794801145792;0;20,9847412109375;0;0,000102489786513615;0;;-1;4,00164985656738;0
07.11.2025 10:08:32;0,0255203563719988;0;20,9849548339844;0;0,000102081423392519;0;;-1;4,00163316726685;0
07.11.2025 10:08:34;0,0260161068290472;0;20,9851684570313;0;0,000104064449260477;0;;-1;4,00166511535645;0
07.11.2025 10:08:37;0,0263883173465729;0;20,9853210449219;0;0,000105553292087279;0;;-1;4,0016884803772;0
07.11.2025 10:08:39;0,0319201573729515;0;20,9853210449219;0;0,000127680643345229;0;;-1;4,00204277038574;0
07.11.2025 10:08:42;0,248234152793884;0;20,9853210449219;0;0,000992936547845602;0;;-1;4,01588678359985;0
07.11.2025 10:08:44;1,71242487430573;0;20,9859008789063;0;0,00684970011934638;0;;-1;4,10959529876709;0
