time,V_ai0,V_ai1,V_ai2
0,-5.4757353751876,-8.07551938539567,-0.0995169539250416
0.0025,-5.46554645948118,-8.09590215661883,-0.10461007344729
0.005,-5.46554645948118,-8.08061507820146,-0.0995169539250416
0.0075,-5.46554645948118,-8.05513661417252,-0.0995169539250416
0.01,-5.46045200162797,-8.05004092136673,-0.0995169539250416
0.0125,-5.46045200162797,-8.0653279997841,-0.0995169539250416
0.015,-5.46045200162797,-8.06023230697831,-0.0995169539250416
0.0175,-0.101082340050429,-8.07551938539567,-0.0995169539250416
0.02,-5.43497971236192,-8.07042369258989,-0.0995169539250416
0.0225,-5.43497971236192,-8.09080646381304,-0.10461007344729
0.025,-5.46045200162797,-8.0653279997841,-0.0995169539250416
0.0275,-5.42988525450871,-8.0653279997841,-0.0995169539250416
0.03,-5.4757353751876,-8.06023230697831,-0.0995169539250416
0.0325,-5.44007417021513,-8.0653279997841,-0.0995169539250416
0.035,-5.43497971236192,-8.05513661417252,-0.0995169539250416
0.0375,-5.42988525450871,-8.09590215661883,-9.77135092667696
0.04,-5.42988525450871,-8.05513661417252,-9.76625780715471
0.0425,-5.42988525450871,-8.04494522856094,-9.76625780715471
0.045,-5.4247907966555,-8.1060935422304,-9.77135092667696
0.0475,-5.44516862806834,-8.05513661417252,-9.76625780715471
0.05,-5.44007417021513,-8.07551938539567,-0.114796312491791
0.0525,-5.46045200162797,-8.08571077100725,-0.0995169539250416
0.055,-5.44007417021513,-8.0653279997841,-0.0995169539250416
0.0575,-5.45026308592155,-8.0653279997841,-0.0995169539250416
0.06,-5.47064091733439,-8.07042369258989,-0.0995169539250416
0.0625,-5.47064091733439,-8.08061507820146,-9.8681201975997
0.065,-5.48592429089403,-8.09080646381304,-9.81209588285495
0.0675,-5.45026308592155,-8.09590215661883,-9.80190964381046
0.07,-5.45026308592155,-8.08571077100725,-9.77135092667696
0.0725,-5.45535754377476,-8.08061507820146,-9.75607156811021
0.075,-5.45535754377476,-8.07042369258989,-9.75607156811021
0.0775,-5.45026308592155,-8.05004092136673,-9.68986101432097
0.08,-5.45026308592155,-8.04494522856094,-9.87321331712195
0.0825,-5.44516862806834,-8.07042369258989,-9.90377203425545
0.085,-5.46045200162797,-8.0653279997841,-9.87321331712195
0.0875,-5.45535754377476,-8.03984953575516,-9.88339955616645
0.09,-5.45535754377476,-8.07042369258989,-9.88339955616645
0.0925,-5.45535754377476,-8.0653279997841,-9.81718900237721
0.095,-5.46554645948118,-8.0653279997841,-9.81209588285495
0.0975,-5.46045200162797,-8.07042369258989,-9.79681652428821
0.1,-5.46045200162797,-8.03475384294937,-9.78663028524371
0.1025,-5.50120766445366,-8.05513661417252,-9.79172340476596
0.105,-5.50630212230687,-8.05513661417252,-0.119889432014039
0.1075,-5.50630212230687,-8.06023230697831,-0.10461007344729
0.11,-5.50120766445366,-8.019466764532,-9.97507570756694
0.1125,-5.50120766445366,-8.03475384294937,-9.96998258804469
0.115,-5.50120766445366,-8.03475384294937,-9.79172340476596
0.1175,-5.6183801950775,-8.05513661417252,-9.79172340476596
0.12,-5.55215224298576,-8.04494522856094,-9.79172340476596
0.1225,-5.54705778513255,-8.05004092136673,-0.12498255153629
0.125,-5.56743561654539,-8.0653279997841,-0.0995169539250416
0.1275,-5.55724670083897,-8.05513661417252,-0.0995169539250416
0.13,-5.57762453225182,-8.04494522856094,-0.0995169539250416
0.1325,-5.55215224298576,-8.03475384294937,-9.8986789147332
0.135,-5.55724670083897,-8.03984953575516,-9.96998258804469
0.1375,-5.56234115869218,-8.05004092136673,-9.96998258804469
0.14,-5.56234115869218,-8.04494522856094,-9.89358579521095
0.1425,-5.56234115869218,-8.07042369258989,-9.8783064366442
0.145,-5.56234115869218,-8.03984953575516,-9.90377203425545
0.1475,-5.61328573722429,-8.0653279997841,-9.86302707807745
0.15,-5.61328573722429,-8.07042369258989,-9.85284083903295
0.1525,-5.61328573722429,-8.07551938539567,-9.85284083903295
0.155,-5.60819127937108,-8.09080646381304,-9.8477477195107
0.1575,-5.61328573722429,-8.08061507820146,-0.150448149147538
0.16,-5.6183801950775,-8.07042369258989,-9.89358579521095
0.1625,-5.61328573722429,-8.09080646381304,-9.90377203425545
0.165,-0.121460171463271,-8.07551938539567,-9.90377203425545
0.1675,-0.0959878821972175,-8.07042369258989,-0.170820627236536
0.17,-0.0959878821972175,-8.07551938539567,-0.0995169539250416
0.1725,-5.73555272570134,-8.08061507820146,-0.0995169539250416
0.175,-5.7610250149674,-8.08571077100725,-0.0995169539250416
0.1775,-5.73045826784813,-8.09080646381304,-0.0995169539250416
0.18,-5.73555272570134,-8.07042369258989,-0.0995169539250416
0.1825,-5.76611947282061,-8.09080646381304,-0.0995169539250416
0.185,-5.74574164140777,-8.07042369258989,-0.0995169539250416
0.1875,-5.78140284638024,-8.12138062064777,-0.0995169539250416
0.19,-5.78140284638024,-8.0653279997841,-0.0995169539250416
0.1925,-5.80178067779308,-8.09080646381304,-0.0995169539250416
0.195,-5.80178067779308,-8.08571077100725,-0.0995169539250416
0.1975,-5.78140284638024,-8.08061507820146,-0.0995169539250416
0.2,-5.78649730423345,-8.09590215661883,-0.0995169539250416
0.2025,-5.78649730423345,-8.11118923503619,-9.8783064366442
0.205,-5.78649730423345,-8.12138062064777,-9.46576375534199
0.2075,-5.80687513564629,-8.0653279997841,-9.8477477195107
0.21,-5.86800862988482,-8.09590215661883,-9.8579339585552
0.2125,-5.8578197141784,-8.12138062064777,-9.96488946852244
0.215,-5.83744188276556,-8.11118923503619,-9.96488946852244
0.2175,-5.83744188276556,-8.12647631345356,-9.93433075138894
0.22,-5.84763079847198,-8.12647631345356,-9.87321331712195
0.2225,-5.80687513564629,-8.12138062064777,-9.89358579521095
0.225,-5.79668621993987,-8.09590215661883,-9.88339955616645
0.2275,-5.75083609926098,-8.14176339187092,-9.82228212189945
0.23,-5.74574164140777,-8.17743324151144,-9.82228212189945
0.2325,-5.72536380999492,-8.10099784942462,-9.83246836094395
0.235,-5.71008043643529,-8.10099784942462,-9.77135092667696
0.2375,-5.69989152072887,-8.1060935422304,-9.79681652428821
0.24,-5.68460814716924,-8.11118923503619,-9.80700276333271
0.2425,-5.7151748942885,-8.11628492784198,-9.8375614804662
0.245,-5.72026935214171,-8.11118923503619,-9.8375614804662
0.2475,-5.67441923146282,-8.11118923503619,-9.80190964381046
0.25,-5.63875802649034,-8.09590215661883,-9.77135092667696
0.2525,-5.65404140004997,-8.12138062064777,-9.82228212189945
0.255,-5.64385248434355,-8.08571077100725,-9.81718900237721
0.2575,-5.63875802649034,-8.08571077100725,-9.81718900237721
0.26,-5.60819127937108,-8.07551938539567,-0.10461007344729
0.2625,-5.58781344795824,-8.1060935422304,-0.0995169539250416
0.265,-5.57762453225182,-8.11118923503619,-0.0995169539250416
0.2675,-5.58271899010503,-8.10099784942462,-0.0995169539250416
0.27,-5.58781344795824,-8.07551938539567,-0.0995169539250416
0.2725,-5.57253007439861,-8.1060935422304,-9.88339955616645
0.275,-5.55724670083897,-8.07042369258989,-9.89358579521095
0.2775,-5.51649103801329,-8.0653279997841,-9.78153716572146
0.28,-5.5215854958665,-8.14176339187092,-9.83246836094395
0.2825,-5.4757353751876,-8.14176339187092,-9.73060597049896
0.285,-5.46045200162797,-8.11628492784198,-9.73569909002121
0.2875,-5.44007417021513,-8.12647631345356,-9.73060597049896
0.29,-5.45535754377476,-8.10099784942462,-9.67967477527647
0.2925,-5.4247907966555,-8.11118923503619,-9.61855734100947
0.295,-5.40950742309587,-8.11628492784198,-9.62874358005397
