time,V_ai0,V_ai1,V_ai2
0,-4.82873922782986,-6.03214657027452,-4.34717863548118
0.0025,-4.85930597494912,-6.01176379905137,-4.34717863548118
0.005,-4.8491170592427,-6.0423379558861,-4.36755111357017
0.0075,-4.84402260138949,-6.01176379905137,-4.36755111357017
0.01,-4.83892814353628,-6.02705087746873,-4.35736487452567
0.0125,-4.83383368568307,-6.02705087746873,-4.34717863548118
0.015,-4.82873922782986,-6.02195518466294,-4.36245799404792
0.0175,-5.02742308410507,-6.02705087746873,-4.36755111357017
0.02,-5.02742308410507,-6.02195518466294,-4.43376166735942
0.0225,-5.07327320478397,-6.0423379558861,-4.34717863548118
0.025,-5.00195079483902,-6.05252934149767,-4.33189927691443
0.0275,-5.07327320478397,-6.02705087746873,-4.35736487452567
0.03,-5.05798983122434,-6.04743364869188,-4.35736487452567
0.0325,-5.07836766263718,-6.04743364869188,-4.32680615739218
0.035,-5.01213971054544,-6.03214657027452,-4.33699239643668
0.0375,-4.9917618791326,-6.03214657027452,-4.40829606974817
0.04,-5.12931224116928,-6.03214657027452,-4.30134055978093
0.0425,-5.11402886760965,-6.02195518466294,-4.29624744025868
0.045,-5.09365103619681,-6.05762503430346,-4.30134055978093
0.0475,-5.12931224116928,-6.04743364869188,-4.30643367930318
0.05,-5.12931224116928,-6.03724226308031,-4.31661991834768
0.0525,-5.12931224116928,-6.0423379558861,-4.30134055978093
0.055,-5.12931224116928,-5.96590256379927,-4.29115432073643
0.0575,-4.8491170592427,-6.01685949185715,-4.30134055978093
0.06,-4.77270019144454,-6.01685949185715,-4.31152679882543
0.0625,-4.77270019144454,-6.01685949185715,-4.30134055978093
0.065,-4.86440043280233,-6.02705087746873,-4.28096808169193
0.0675,-4.8491170592427,-6.03724226308031,-4.27587496216968
0.07,-4.59948862443538,-6.03214657027452,-4.28096808169193
0.0725,-4.98157296342618,-6.03214657027452,-4.27587496216968
0.075,-4.58929970872896,-6.02195518466294,-4.27587496216968
0.0775,-4.60458308228859,-6.02705087746873,-4.28096808169193
0.08,-4.59948862443538,-6.01176379905137,-4.27587496216968
0.0825,-4.65043320296749,-6.01176379905137,-4.28096808169193
0.085,-4.65043320296749,-6.00157241343979,-4.28096808169193
0.0875,-4.67081103438033,-6.03214657027452,-4.27587496216968
0.09,-4.78798356500417,-6.00157241343979,-4.27587496216968
0.0925,-4.76251127573812,-6.00666810624558,-4.27078184264743
0.095,-4.76251127573812,-5.99138102782821,-4.31661991834768
0.0975,-4.91534501133444,-5.996476720634,-4.28606120121418
0.1,-4.91534501133444,-5.996476720634,-4.29624744025868
0.1025,-4.9917618791326,-6.02705087746873,-4.29624744025868
0.105,-4.85930597494912,-6.01685949185715,-4.29115432073643
0.1075,-5.0427064576647,-6.03724226308031,-4.30643367930318
