time,V_ai0,V_ai1,V_ai2
0,-4.92553392704086,-6.33788813862182,-2.15204412139162
0.0025,-4.92553392704086,-6.33279244581604,-2.14695100186936
0.005,-4.61477199799501,-6.33788813862182,-2.15713724091386
0.0075,-4.59948862443538,-6.33279244581604,-2.15204412139162
0.01,-4.59948862443538,-6.31750536739867,-2.15713724091386
0.0125,-4.53326067234364,-6.32260106020446,-2.13676476282487
0.015,-4.53326067234364,-6.35317521703919,-2.13167164330262
0.0175,-4.43137151527943,-6.35827090984498,-2.17241659948061
0.02,-4.43646597313264,-6.35317521703919,-2.13167164330262
0.0225,-4.35495464748127,-6.37355798826234,-2.16223036043611
0.025,-4.34986018962806,-6.3480795242334,-2.12148540425812
0.0275,-4.34986018962806,-6.3480795242334,-2.14185788234712
0.03,-4.3192934425088,-6.36846229545656,-2.15204412139162
0.0325,-4.32438790036201,-6.33788813862182,-2.14185788234712
0.035,-4.32438790036201,-6.3480795242334,-2.15204412139162
0.0375,-0.101082340050429,-6.33788813862182,-2.15713724091386
0.04,-0.0959878821972175,-6.36336660265077,-2.15204412139162
0.0425,-0.0908934243440065,-6.36336660265077,-2.16732347995836
0.045,-0.0959878821972175,-6.35317521703919,-2.15713724091386
0.0475,-0.0908934243440065,-6.35317521703919,-2.17241659948061
0.05,-0.0959878821972175,-6.37865368106813,-2.17241659948061
0.0525,-3.91173681425195,-6.35827090984498,-2.17750971900286
0.055,-3.91173681425195,-6.35317521703919,-2.19278907756961
0.0575,-3.8862645249859,-6.34298383142761,-2.18260283852511
0.06,-3.88117006713269,-6.3480795242334,-2.19278907756961
0.0625,-3.8862645249859,-6.32260106020446,-2.16223036043611
0.065,-0.101082340050429,-6.3480795242334,-2.19278907756961
0.0675,-0.0959878821972175,-6.33279244581604,-2.19788219709186
0.07,-0.0959878821972175,-6.32769675301025,-2.19278907756961
0.0725,-0.0908934243440065,-6.36336660265077,-2.17241659948061
0.075,-0.0908934243440065,-6.34298383142761,-2.17241659948061
0.0775,-0.0908934243440065,-6.3480795242334,-2.19788219709186
0.08,-0.0959878821972175,-6.3480795242334,-2.19788219709186
0.0825,-0.0908934243440065,-6.3480795242334,-2.19278907756961
0.085,-0.0908934243440065,-6.3480795242334,-2.19788219709186
0.0875,-0.0908934243440065,-6.33788813862182,-2.17241659948061
0.09,-0.0959878821972175,-6.34298383142761,-2.16732347995836
0.0925,-0.0857989664907954,-6.34298383142761,-2.17241659948061
0.095,-0.0959878821972175,-6.33788813862182,-2.16732347995836
0.0975,-0.0908934243440065,-6.33279244581604,-2.21316155565861
0.1,-0.0908934243440065,-6.37355798826234,-2.18769595804736
0.1025,-0.0908934243440065,-6.35317521703919,-2.17750971900286
0.105,-0.0908934243440065,-6.35827090984498,-2.18260283852511
0.1075,-0.0959878821972175,-6.35317521703919,-2.17241659948061
0.11,-0.0857989664907954,-6.3480795242334,-2.20297531661411
0.1125,-0.0959878821972175,-6.36336660265077,-2.16732347995836
0.115,-0.0908934243440065,-6.36336660265077,-2.16223036043611
0.1175,-0.0959878821972175,-6.3480795242334,-2.16223036043611
0.12,-0.0959878821972175,-6.3480795242334,-2.17750971900286
0.1225,-0.0959878821972175,-6.3480795242334,-2.20806843613636
0.125,-0.0959878821972175,-6.37355798826234,-2.16732347995836
0.1275,-0.0959878821972175,-6.3480795242334,-2.16223036043611
0.13,-0.0959878821972175,-6.35317521703919,-2.17241659948061
0.1325,-5.40441296524266,-6.3939407594855,-2.16732347995836
0.135,-4.75741681788491,-6.33788813862182,-2.17241659948061
0.1375,-4.76251127573812,-6.3480795242334,-2.17750971900286
0.14,-4.72175561291244,-6.37355798826234,-2.16732347995836
0.1425,-4.91025055348123,-6.35827090984498,-2.18260283852511
0.145,-4.63514982940786,-6.42961060912602,-2.17241659948061
0.1475,-4.58929970872896,-6.42961060912602,-2.17750971900286
0.15,-4.68099995008675,-6.37865368106813,-2.18769595804736
0.1525,-4.53835513019685,-6.37355798826234,-2.18260283852511
0.155,-4.55363850375649,-6.36336660265077,-2.19788219709186
0.1575,-4.5587329616097,-6.35317521703919,-2.19278907756961
0.16,-4.50269392522438,-6.35827090984498,-2.19788219709186
0.1625,-4.47212717810512,-6.3480795242334,-2.19788219709186
0.165,-4.47722163595833,-6.33788813862182,-2.19278907756961
0.1675,-2.31717150619704,-6.3480795242334,-2.20297531661411
0.17,-0.0959878821972175,-6.31240967459288,-2.20297531661411
0.1725,-4.3192934425088,-6.32769675301025,-2.20297531661411
0.175,-4.47212717810512,-6.31750536739867,-2.20806843613636
0.1775,-4.47722163595833,-6.30221828898131,-2.19788219709186
0.18,-1.87395367296771,-6.29712259617552,-2.20806843613636
0.1825,-0.0908934243440065,-6.29202690336973,-2.20806843613636
0.185,-0.0959878821972175,-6.30731398178709,-2.24372027279211
0.1875,-0.0959878821972175,-6.35827090984498,-2.24881339231436
0.19,-0.0959878821972175,-6.38884506667971,-2.21316155565861
0.1925,-0.0959878821972175,-6.40413214509707,-2.22334779470311
0.195,-0.0908934243440065,-6.37865368106813,-2.21825467518086
0.1975,-0.0959878821972175,-6.37355798826234,-2.18769595804736
0.2,-0.0959878821972175,-6.36846229545656,-2.20297531661411
0.2025,-0.0908934243440065,-6.35827090984498,-2.19278907756961
0.205,-0.0908934243440065,-6.3480795242334,-2.19278907756961
0.2075,-0.0959878821972175,-6.37865368106813,-2.18769595804736
0.21,-0.0908934243440065,-6.38374937387392,-2.21316155565861
0.2125,-0.0959878821972175,-6.33788813862182,-2.22844091422536
0.215,-0.0908934243440065,-6.33788813862182,-2.19278907756961
0.2175,-0.0959878821972175,-6.3480795242334,-2.21825467518086
0.22,-0.0908934243440065,-6.34298383142761,-2.21316155565861
0.2225,-4.92553392704086,-6.35317521703919,-2.20806843613636
0.225,-4.92043946918765,-6.38884506667971,-2.18769595804736
0.2275,-4.93062838489407,-6.38884506667971,-2.17750971900286
0.23,-4.90006163777481,-6.36336660265077,-2.18769595804736
0.2325,-4.63005537155465,-6.36846229545656,-2.20806843613636
0.235,-4.63005537155465,-6.37355798826234,-2.19278907756961
0.2375,-4.66062211867391,-6.37865368106813,-2.20297531661411
0.24,-4.66571657652712,-6.35317521703919,-2.22334779470311
0.2425,-4.66062211867391,-6.36336660265077,-2.18260283852511
0.245,-0.0959878821972175,-6.35827090984498,-2.20297531661411
0.2475,-0.0959878821972175,-6.3480795242334,-2.20806843613636
0.25,-4.50269392522438,-6.33279244581604,-2.21316155565861
0.2525,-4.50778838307759,-6.34298383142761,-2.21316155565861
0.255,-4.50269392522438,-6.33279244581604,-2.21825467518086
0.2575,-0.0959878821972175,-6.3480795242334,-2.21825467518086
0.26,-0.0908934243440065,-6.36336660265077,-2.21825467518086
0.2625,-0.0959878821972175,-6.36846229545656,-2.22844091422536
0.265,-0.0959878821972175,-6.35827090984498,-2.19788219709186
0.2675,-0.0908934243440065,-6.36846229545656,-2.20297531661411
0.27,-0.0959878821972175,-6.36336660265077,-2.19278907756961
0.2725,-0.0908934243440065,-6.35827090984498,-2.21825467518086
0.275,-0.0908934243440065,-6.35827090984498,-2.19788219709186
0.2775,-0.0908934243440065,-6.35827090984498,-2.21316155565861
0.28,-0.0959878821972175,-6.35827090984498,-2.22334779470311
0.2825,-0.0959878821972175,-6.35827090984498,-2.22334779470311
0.285,-0.0908934243440065,-6.36336660265077,-2.21825467518086
0.2875,-0.0959878821972175,-6.35827090984498,-2.22334779470311
0.29,-0.0908934243440065,-6.35317521703919,-2.21316155565861
0.2925,-0.0959878821972175,-6.35827090984498,-2.21825467518086
0.295,-0.0959878821972175,-6.35827090984498,-2.21316155565861
0.2975,-0.0908934243440065,-6.29712259617552,-2.21316155565861
0.3,-0.0908934243440065,-6.33279244581604,-2.23862715326986
0.3025,-0.0959878821972175,-6.34298383142761,-2.21825467518086
0.305,-0.0959878821972175,-6.37355798826234,-2.19278907756961
0.3075,-5.07836766263718,-6.35317521703919,-2.24372027279211
0.31,-5.07836766263718,-6.32260106020446,-2.21316155565861
0.3125,-5.04780091551791,-6.34298383142761,-2.19278907756961
0.315,-4.80326693856381,-6.33788813862182,-2.22844091422536
0.3175,-5.00195079483902,-6.3480795242334,-2.23353403374761
0.32,-4.8491170592427,-6.37355798826234,-2.23353403374761
0.3225,-4.8491170592427,-6.32769675301025,-2.18769595804736
0.325,-5.03251754195828,-6.3480795242334,-2.19788219709186
0.3275,-5.02742308410507,-6.34298383142761,-2.18260283852511
0.33,-5.04780091551791,-6.33788813862182,-2.19278907756961
0.3325,-5.0427064576647,-6.33788813862182,-2.18260283852511
0.335,-5.05289537337112,-6.33788813862182,-2.17750971900286
0.3375,-5.04780091551791,-6.33279244581604,-2.18260283852511
0.34,-0.0959878821972175,-6.32769675301025,-2.17241659948061
0.3425,-5.25667368749955,-6.27673982495236,-2.17241659948061
0.345,-5.25157922964634,-6.31240967459288,-2.18769595804736
0.3475,-5.25667368749955,-6.31240967459288,-2.18260283852511
0.35,-0.0959878821972175,-6.33788813862182,-2.18769595804736
0.3525,-5.20063465111423,-6.31750536739867,-2.14695100186936
0.355,-5.19554019326102,-6.32769675301025,-2.17750971900286
0.3575,-4.97138404771975,-6.33788813862182,-2.19788219709186
