time,V_ai0,V_ai1,V_ai2
0,-5.27705151891239,-5.98628533502242,-4.20966440838044
0.0025,-5.41460188094908,-6.01176379905137,-4.21985064742494
0.005,-5.34327947100413,-6.01685949185715,-4.18419881076919
0.0075,-5.34327947100413,-6.01176379905137,-4.18929193029144
0.01,-5.3789406759766,-6.01176379905137,-4.17401257172469
0.0125,-5.38403513382981,-6.01685949185715,-4.20457128885819
0.015,-5.37384621812339,-6.03724226308031,-4.25040936455843
0.0175,-5.41460188094908,-6.01685949185715,-4.16891945220244
0.02,-5.41969633880229,-6.01176379905137,-4.19438504981369
0.0225,-5.40441296524266,-6.0423379558861,-4.22494376694719
0.025,-5.38403513382981,-6.01685949185715,-4.25550248408068
0.0275,-5.43497971236192,-6.02705087746873,-4.21475752790269
0.03,-5.41460188094908,-5.996476720634,-4.19947816933594
0.0325,-5.41460188094908,-6.01176379905137,-4.21475752790269
0.035,-5.41969633880229,-5.996476720634,-4.20966440838044
0.0375,-5.41969633880229,-6.01176379905137,-4.16891945220244
0.04,-5.46045200162797,-6.01176379905137,-4.20457128885819
0.0425,-5.44007417021513,-6.02195518466294,-4.25040936455843
0.045,-5.44516862806834,-6.00666810624558,-4.17401257172469
0.0475,-5.45026308592155,-5.99138102782821,-4.18419881076919
0.05,-5.45026308592155,-5.98628533502242,-4.15873321315794
0.0525,-5.46554645948118,-5.996476720634,-4.18929193029144
0.055,-5.46045200162797,-5.99138102782821,-4.14345385459119
0.0575,-5.46554645948118,-6.02195518466294,-4.23513000599169
0.06,-5.49101874874724,-6.02195518466294,-4.11798825697995
0.0625,-5.47064091733439,-6.00666810624558,-4.12817449602444
0.065,-5.48082983304081,-6.00157241343979,-4.14854697411344
0.0675,-5.48082983304081,-5.996476720634,-4.11798825697995
0.07,-5.50120766445366,-6.00666810624558,-4.09761577889095
0.0725,-5.50120766445366,-6.00157241343979,-4.12308137650219
0.075,-5.50630212230687,-6.00666810624558,-4.0721501812797
0.0775,-5.51139658016008,-6.00666810624558,-4.05687082271295
0.08,-5.51139658016008,-6.01176379905137,-4.0619639422352
0.0825,-5.5215854958665,-6.01685949185715,-4.07724330080195
0.085,-5.51649103801329,-5.99138102782821,-4.1027088984132
0.0875,-5.52667995371971,-6.02705087746873,-4.10780201793545
0.09,-5.5215854958665,-5.996476720634,-4.14854697411344
0.0925,-5.54705778513255,-6.01176379905137,-4.13326761554669
0.095,-5.54705778513255,-6.01176379905137,-4.12817449602444
