time,V_ai0,V_ai1,V_ai2
0,-3.38700765537126,-0.569563882469339,-7.91745542057812
0.0025,-3.38700765537126,-0.554276804051973,-7.91745542057812
0.005,-3.39210211322447,-0.559372496857762,-7.91745542057812
0.0075,-3.38700765537126,-0.584850960886705,-7.91745542057812
0.01,-3.39210211322447,-0.554276804051973,-7.89198982296687
0.0125,-3.39719657107768,-0.56446818966355,-7.91745542057812
0.015,-3.38700765537126,-0.574659575275128,-7.91745542057812
0.0175,-3.39719657107768,-0.579755268080916,-7.91745542057812
0.02,-3.39210211322447,-0.584850960886705,-7.89708294248912
0.0225,-3.39719657107768,-0.584850960886705,-7.90726918153362
0.025,-3.39210211322447,-0.584850960886705,-7.92254854010037
0.0275,-3.39719657107768,-0.615425117721434,-7.90726918153362
0.03,-3.39210211322447,-0.625616503333012,-7.91745542057812
0.0325,-3.39210211322447,-0.66128635297353,-7.90726918153362
0.035,-3.39210211322447,-0.651094967361953,-7.92254854010037
0.0375,-3.39210211322447,-0.645999274556166,-7.91236230105587
0.04,-3.39719657107768,-0.6307121961388,-7.91745542057812
0.0425,-3.39719657107768,-0.656190660167741,-7.91236230105587
0.045,-3.40229102893089,-0.676573431390896,-7.91745542057812
0.0475,-3.38700765537126,-0.671477738585107,-7.90726918153362
0.05,-3.39719657107768,-0.66128635297353,-7.91745542057812
0.0525,-3.39719657107768,-0.691860509808262,-7.91236230105587
0.055,-3.40229102893089,-0.717338973837203,-7.91745542057812
0.0575,-3.40229102893089,-0.707147588225626,-7.91236230105587
0.06,-3.4073854867841,-0.702051895419837,-7.91745542057812
0.0625,-3.41247994463731,-0.691860509808262,-7.91236230105587
0.065,-3.41757440249052,-0.69695620261405,-7.91745542057812
0.0675,-3.41757440249052,-0.681669124196684,-7.91745542057812
0.07,-3.42266886034373,-0.666382045779319,-7.91236230105587
0.0725,-3.42776331819694,-0.676573431390896,-7.91236230105587
0.075,-3.42776331819694,-0.676573431390896,-7.91236230105587
0.0775,-3.43285777605016,-0.717338973837203,-7.91745542057812
0.08,-3.42776331819694,-0.681669124196684,-7.91236230105587
0.0825,-3.43795223390337,-0.681669124196684,-7.91745542057812
0.085,-3.42776331819694,-0.656190660167741,-7.90726918153362
0.0875,-3.43285777605016,-0.645999274556166,-7.91745542057812
0.09,-3.42776331819694,-0.686764817002473,-7.90726918153362
0.0925,-3.43795223390337,-0.671477738585107,-7.91745542057812
0.095,-3.42776331819694,-0.645999274556166,-7.91236230105587
0.0975,-3.43285777605016,-0.645999274556166,-7.91745542057812
0.1,-3.42776331819694,-0.656190660167741,-7.90726918153362
0.1025,-3.41757440249052,-0.651094967361953,-7.91236230105587
0.105,-3.42776331819694,-0.625616503333012,-7.91236230105587
0.1075,-3.43285777605016,-0.640903581750377,-7.91236230105587
0.11,-3.42776331819694,-0.6307121961388,-7.90726918153362
0.1125,-3.42776331819694,-0.656190660167741,-7.91236230105587
0.115,-3.43795223390337,-0.6307121961388,-7.91236230105587
0.1175,-3.43285777605016,-0.605233732109857,-7.91236230105587
0.12,-3.44304669175658,-0.605233732109857,-7.90726918153362
0.1225,-3.43795223390337,-0.625616503333012,-7.90726918153362
0.125,-3.41247994463731,-0.584850960886705,-7.90726918153362
0.1275,-3.43795223390337,-0.605233732109857,-7.91236230105587
0.13,-3.44304669175658,-0.605233732109857,-7.88180358392237
0.1325,-3.43795223390337,-0.513511261605666,-7.88180358392237
0.135,-3.44304669175658,-0.508415568799878,-7.90726918153362
0.1375,-3.43285777605016,-0.482937104770937,-7.90726918153362
0.14,-3.43795223390337,-0.503319875994089,-7.90726918153362
0.1425,-3.43285777605016,-0.457458640741994,-7.90726918153362
0.145,-3.43795223390337,-0.452362947936205,-7.90726918153362
0.1475,-3.43795223390337,-0.467650026353571,-7.90217606201137
0.15,-3.43285777605016,-0.457458640741994,-7.90726918153362
0.1525,-3.43285777605016,-0.437075869518841,-7.90217606201137
0.155,-3.42776331819694,-0.437075869518841,-7.90726918153362
0.1575,-3.43285777605016,-0.426884483907264,-7.90217606201137
0.16,-3.43285777605016,-0.447267255130416,-7.90726918153362
0.1625,-3.43795223390337,-0.447267255130416,-7.90217606201137
0.165,-3.43795223390337,-0.426884483907264,-7.90726918153362
0.1675,-3.453235607463,-0.426884483907264,-7.90217606201137
0.17,-3.44814114960979,-0.421788791101475,-7.90726918153362
0.1725,-3.45833006531621,-0.416693098295687,-7.90217606201137
0.175,-3.453235607463,-0.365736170237803,-7.90726918153362
0.1775,-3.46342452316942,-0.381023248655168,-7.90217606201137
0.18,-3.46342452316942,-0.370831863043591,-7.88180358392237
0.1825,-3.47870789672905,-0.370831863043591,-7.90217606201137
0.185,-3.47870789672905,-0.34025770620886,-7.90217606201137
0.1875,-3.49399127028868,-0.335162013403071,-7.90217606201137
0.19,-3.49399127028868,-0.324970627791496,-7.90217606201137
0.1925,-3.5041801859951,-0.365736170237803,-7.89708294248912
0.195,-3.5041801859951,-0.355544784626225,-7.90217606201137
0.1975,-3.50927464384831,-0.345353399014648,-7.90217606201137
0.2,-3.51946355955474,-0.34025770620886,-7.90217606201137
0.2025,-3.5041801859951,-0.335162013403071,-7.90217606201137
0.205,-3.52965247526116,-0.324970627791496,-7.89708294248912
0.2075,-3.52455801740795,-0.319874934985707,-7.90217606201137
0.21,-3.53984139096758,-0.30968354937413,-7.89708294248912
0.2125,-3.52965247526116,-0.304587856568341,-7.90726918153362
0.215,-3.54493584882079,-0.268918006927823,-7.89708294248912
0.2175,-3.54493584882079,-0.2791093925394,-7.90726918153362
0.22,-3.56021922238042,-0.274013699733612,-7.89708294248912
0.2225,-3.55512476452721,-0.268918006927823,-7.90726918153362
0.225,-3.56531368023363,-0.207769693258362,-7.89708294248912
0.2275,-3.53984139096758,-0.238343850093091,-7.90726918153362
0.23,-3.57040813808684,-0.233248157287303,-7.89708294248912
0.2325,-3.57040813808684,-0.21286538606415,-7.90726918153362
0.235,-3.57550259594005,-0.197578307646785,-7.89708294248912
0.2375,-3.58059705379326,-0.207769693258362,-7.90726918153362
0.24,-3.59588042735289,-0.197578307646785,-7.89708294248912
0.2425,-3.56531368023363,-0.182291229229419,-7.90726918153362
0.245,-3.56531368023363,-0.1466213795889,-7.90217606201137
0.2475,-3.56021922238042,-0.151717072394689,-7.90726918153362
0.25,-3.56021922238042,-0.136429993977323,-7.87161734487787
0.2525,-3.56021922238042,-0.121142915559959,-7.87671046440012
0.255,-3.55512476452721,-0.105855837142594,-7.90726918153362
0.2575,-3.56021922238042,-0.121142915559959,-7.90217606201137
0.26,-3.55512476452721,-0.0956644515310163,-7.88689670344462
0.2625,-3.56021922238042,-0.0956644515310163,-7.89708294248912
0.265,-3.55512476452721,-0.0956644515310163,-7.88180358392237
0.2675,-3.56021922238042,-0.0956644515310163,-7.89708294248912
0.27,-3.55512476452721,-0.0956644515310163,-7.88180358392237
0.2725,-3.55512476452721,-0.0956644515310163,-7.87671046440012
0.275,-3.56021922238042,-0.0956644515310163,-7.88180358392237
0.2775,-3.56021922238042,-0.0956644515310163,-7.89708294248912
0.28,-3.56021922238042,-0.0956644515310163,-7.88180358392237
0.2825,-3.56531368023363,-0.0956644515310163,-7.90217606201137
0.285,-3.56531368023363,-0.0956644515310163,-7.90726918153362
0.2875,-3.56531368023363,-0.0905687587252277,-7.90217606201137
0.29,-3.57550259594005,-0.0956644515310163,-7.88180358392237
0.2925,-3.56531368023363,-1.90973109039169,-7.89708294248912
0.295,-3.57040813808684,-0.0956644515310163,-7.90217606201137
0.2975,-3.57040813808684,-0.0905687587252277,-7.89708294248912
0.3,-3.57550259594005,-0.0956644515310163,-7.90217606201137
0.3025,-3.57550259594005,-0.0956644515310163,-7.90217606201137
0.305,-3.57550259594005,-0.0956644515310163,-7.90217606201137
0.3075,-3.57550259594005,-0.0905687587252277,-7.90217606201137
0.31,-3.57040813808684,-0.0956644515310163,-7.89708294248912
0.3125,-3.56531368023363,-0.0956644515310163,-7.90217606201137
0.315,-3.56531368023363,-0.0956644515310163,-7.89708294248912
0.3175,-3.56021922238042,-0.0956644515310163,-7.90217606201137
0.32,-3.55512476452721,-0.0956644515310163,-7.89708294248912
