time,V_ai0,V_ai1,V_ai2
0,-4.61986645584822,-6.03214657027452,-4.45413414544842
0.0025,-4.58420525087575,-6.00666810624558,-4.31152679882543
0.005,-4.57911079302254,-6.03724226308031,-4.30643367930318
0.0075,-4.57401633516933,-6.02705087746873,-4.30134055978093
0.01,-4.57911079302254,-6.02705087746873,-4.30643367930318
0.0125,-4.59439416658217,-6.01685949185715,-4.31661991834768
0.015,-4.56892187731612,-6.01176379905137,-4.31661991834768
0.0175,-4.58420525087575,-6.01176379905137,-4.32171303786993
0.02,-4.59948862443538,-6.02705087746873,-4.32680615739218
0.0225,-4.58929970872896,-6.00157241343979,-4.33189927691443
0.025,-4.58929970872896,-6.05762503430346,-4.35227175500343
0.0275,-4.58420525087575,-6.03724226308031,-4.34717863548118
0.03,-4.5587329616097,-6.0423379558861,-4.36755111357017
0.0325,-4.56892187731612,-6.04743364869188,-4.37773735261467
0.035,-4.59439416658217,-6.02705087746873,-4.41338918927042
0.0375,-4.66571657652712,-6.02705087746873,-4.47959974305966
0.04,-4.61477199799501,-6.04743364869188,-4.43376166735942
0.0425,-4.60458308228859,-6.02705087746873,-4.44394790640392
0.045,-4.59439416658217,-6.02195518466294,-4.48978598210416
0.0475,-4.6555276608207,-6.01685949185715,-4.49997222114866
0.05,-4.6555276608207,-6.0423379558861,-4.30134055978093
0.0525,-4.64024428726107,-6.01685949185715,-4.29624744025868
0.055,-4.58929970872896,-6.0423379558861,-4.53053093828216
0.0575,-4.59439416658217,-6.04743364869188,-4.51525157971541
0.06,-4.56892187731612,-6.02195518466294,-4.44904102592617
0.0625,-4.63005537155465,-6.03214657027452,-4.45413414544842
0.065,-4.64533874511428,-6.02705087746873,-4.24531624503618
0.0675,-4.5587329616097,-6.01685949185715,-4.28606120121418
0.07,-4.54344958805007,-6.02195518466294,-4.28606120121418
0.0725,-4.54854404590328,-6.03724226308031,-4.30134055978093
0.075,-4.50269392522438,-6.06272072710925,-4.31152679882543
0.0775,-4.53326067234364,-6.02705087746873,-4.26568872312518
0.08,-4.25306549041706,-6.04743364869188,-4.27587496216968
0.0825,-4.25306549041706,-6.03724226308031,-4.27587496216968
0.085,-4.26325440612348,-6.11877334797292,-4.31152679882543
0.0875,-4.33967127392164,-6.02195518466294,-4.38283047213692
0.09,-4.24287657471064,-6.04743364869188,-4.27078184264743
0.0925,-4.30401006894917,-6.02705087746873,-4.28096808169193
0.095,-4.25815994827027,-6.07291211272083,-4.37264423309242
0.0975,-4.32438790036201,-6.06272072710925,-4.40320295022592
0.1,-4.34986018962806,-6.06272072710925,-4.34717863548118
0.1025,-4.31419898465559,-6.07800780552662,-4.35227175500343
0.105,-4.34986018962806,-6.04743364869188,-4.35736487452567
0.1075,-4.39061585245375,-6.06781641991504,-4.34208551595893
0.11,-4.38552139460054,-6.06781641991504,-4.33189927691443
0.1125,-4.38552139460054,-6.06781641991504,-4.35227175500343
0.115,-0.0959878821972175,-6.0423379558861,-4.33189927691443
0.1175,-0.0959878821972175,-6.0423379558861,-4.35227175500343
0.12,-0.0908934243440065,-6.03724226308031,-4.36245799404792
0.1225,-0.0908934243440065,-6.03724226308031,-4.35736487452567
0.125,-0.0959878821972175,-6.03724226308031,-4.37773735261467
0.1275,-0.0908934243440065,-6.0423379558861,-4.42357542831492
0.13,-0.0959878821972175,-6.03724226308031,-4.45413414544842
0.1325,-0.0959878821972175,-6.03724226308031,-4.48978598210416
0.135,-0.0959878821972175,-6.03724226308031,-4.34717863548118
0.1375,-4.93572284274728,-6.02705087746873,-4.46941350401517
0.14,-4.94081730060049,-6.02705087746873,-4.40320295022592
0.1425,-4.97647850557297,-6.03214657027452,-4.37773735261467
0.145,-4.98666742127939,-6.02705087746873,-4.43885478688167
0.1475,-5.00195079483902,-6.03724226308031,-4.46432038449292
0.15,-5.00195079483902,-6.03724226308031,-4.45922726497067
0.1525,-5.00195079483902,-6.03724226308031,-4.39810983070367
0.155,-0.0959878821972175,-6.06781641991504,-4.52034469923766
0.1575,-5.02742308410507,-6.0423379558861,-4.51525157971541
0.16,-5.0885565783436,-6.03724226308031,-4.52543781875991
0.1625,-5.07836766263718,-6.03724226308031,-0.0995169539250416
0.165,-5.14969007258213,-6.03724226308031,-0.0995169539250416
0.1675,-5.12931224116928,-6.01685949185715,-4.48469286258191
0.17,-5.11402886760965,-6.04743364869188,-4.40829606974817
0.1725,-5.1395011568757,-6.04743364869188,-4.41848230879267
0.175,-5.1395011568757,-6.02195518466294,-4.51015846019316
0.1775,-5.11912332546286,-6.07800780552662,-4.50506534067091
0.18,-5.11912332546286,-6.05762503430346,-4.50506534067091
0.1825,-5.11912332546286,-6.02705087746873,-4.35736487452567
0.185,-0.0959878821972175,-6.05252934149767,-4.36245799404792
0.1875,-0.0959878821972175,-6.02705087746873,-4.36245799404792
0.19,-4.42118259957301,-6.02705087746873,-4.40320295022592
0.1925,-4.20721536973817,-6.03724226308031,-4.37773735261467
0.195,-4.20212091188496,-6.01685949185715,-4.41848230879267
0.1975,-4.20212091188496,-6.01685949185715,-4.42357542831492
0.2,-4.21740428544459,-6.02195518466294,-4.56618277493791
0.2025,-4.20721536973817,-6.01685949185715,-4.47959974305966
0.205,-4.23268765900422,-6.01176379905137,-4.59164837254915
0.2075,-4.23778211685743,-6.00666810624558,-4.5967414920714
0.21,-4.2734433218299,-6.00666810624558,-4.43885478688167
0.2125,-4.25306549041706,-5.996476720634,-4.38792359165917
0.215,-4.28872669538954,-6.00157241343979,-4.39301671118142
0.2175,-4.29382115324275,-6.02195518466294,-4.48978598210416
0.22,-4.32948235821522,-6.03214657027452,-4.48469286258191
0.2225,-4.34986018962806,-6.02705087746873,-4.49487910162641
0.225,-4.36004910533448,-6.06272072710925,-4.6069277311159
0.2275,-4.4160881417198,-6.01685949185715,-4.51525157971541
0.23,-4.4160881417198,-6.01685949185715,-4.43885478688167
0.2325,-4.4160881417198,-6.01176379905137,-4.42866854783717
0.235,-0.0959878821972175,-6.01176379905137,-4.43376166735942
0.2375,-0.0908934243440065,-6.01176379905137,-4.43376166735942
0.24,-0.0908934243440065,-6.01176379905137,-4.45922726497067
0.2425,-0.0908934243440065,-6.01176379905137,-4.43376166735942
0.245,-0.0959878821972175,-6.02195518466294,-4.5865552530269
0.2475,-0.0959878821972175,-6.01685949185715,-4.51525157971541
0.25,-5.07836766263718,-6.04743364869188,-4.55090341637116
0.2525,-5.11402886760965,-6.04743364869188,-4.55090341637116
0.255,-5.10893440975644,-6.00666810624558,-4.54581029684891
0.2575,-5.14969007258213,-6.01176379905137,-0.0995169539250416
0.26,-5.13440669902249,-6.03214657027452,-4.56108965541566
0.2625,-5.14969007258213,-6.01176379905137,-4.57636901398241
0.265,-5.0427064576647,-6.00666810624558,-4.59164837254915
0.2675,-5.10383995190323,-6.01176379905137,-4.57636901398241
0.27,-5.00704525269223,-6.01176379905137,-4.37773735261467
0.2725,-5.10893440975644,-6.03724226308031,-4.40320295022592
0.275,-5.12421778331607,-6.06272072710925,-4.42866854783717
0.2775,-5.01213971054544,-6.03214657027452,-4.43376166735942
0.28,-5.02742308410507,-6.04743364869188,-4.52034469923766
0.2825,-5.01723416839865,-6.03724226308031,-4.49487910162641
0.285,-5.0427064576647,-6.00666810624558,-4.46432038449292
0.2875,-5.09874549405002,-6.00666810624558,-4.45413414544842
0.29,-4.79307802285738,-6.04743364869188,-4.45922726497067
0.2925,-4.78288910715096,-6.04743364869188,-4.50506534067091
0.295,-4.80326693856381,-6.04743364869188,-4.60183461159365
0.2975,-4.82873922782986,-6.02195518466294,-4.5967414920714
0.3,-4.82364476997665,-6.02195518466294,-4.41338918927042
0.3025,-4.83383368568307,-6.05252934149767,-4.39301671118142
0.305,-4.83892814353628,-6.05252934149767,-4.59164837254915
0.3075,-4.87968380636196,-6.02705087746873,-4.5967414920714
0.31,-4.8491170592427,-6.02705087746873,-4.6069277311159
0.3125,-4.95610067416012,-6.02705087746873,-4.6578589263384
0.315,-4.87458934850875,-6.02705087746873,-4.38283047213692
0.3175,-4.88477826421517,-6.02705087746873,-4.39810983070367
0.32,-4.8949671799216,-6.05762503430346,-4.49997222114866
0.3225,-4.90515609562802,-6.03214657027452,-4.38792359165917
0.325,-4.90515609562802,-6.03724226308031,-4.39810983070367
0.3275,-4.90006163777481,-6.02195518466294,-4.39301671118142
0.33,-0.0959878821972175,-6.02705087746873,-4.41848230879267
0.3325,-4.48741055166475,-6.05762503430346,-4.42866854783717
0.335,-4.6555276608207,-6.05762503430346,-4.63239332872715
0.3375,-4.44665488883906,-6.09329488394398,-4.51015846019316
0.34,-4.47722163595833,-6.03724226308031,-4.52543781875991
0.3425,-4.47722163595833,-6.03214657027452,-4.45413414544842
0.345,-4.48231609381154,-6.02705087746873,-4.53053093828216
0.3475,-4.48231609381154,-6.03214657027452,-4.54071717732666
0.35,-4.49759946737117,-6.02705087746873,-4.48469286258191
0.3525,-4.50778838307759,-6.05252934149767,-4.43885478688167
0.355,-4.5128828409308,-6.03724226308031,-4.43885478688167
0.3575,-4.79817248071059,-6.04743364869188,-4.55599653589341
0.36,-4.94081730060049,-6.0423379558861,-4.47959974305966
0.3625,-4.91534501133444,-6.05762503430346,-4.5865552530269
0.365,-4.84402260138949,-6.04743364869188,-4.41848230879267
0.3675,-4.94081730060049,-6.05252934149767,-4.41848230879267
0.37,-4.88477826421517,-6.05252934149767,-4.47450662353741
0.3725,-4.92043946918765,-6.0423379558861,-4.40320295022592
0.375,-4.96628958986654,-6.05762503430346,-4.41848230879267
