Time stamp;PV [in H2O] ;State PV;SV [°C] ;State SV;TV;State TV;QV;State QV;Current [mA] ;State Current
24.11.2025 17:43:46;23,8222675323486;0;21,1841125488281;0;0,0952890738844872;0;;-1;5,52462482452393;0
24.11.2025 17:43:49;24,8344631195068;0;21,1844482421875;0;0,0993378683924675;0;;-1;5,58940601348877;0
24.11.2025 17:43:51;23,9440441131592;0;21,1844482421875;0;0,095776192843914;0;;-1;5,5324182510376;0
24.11.2025 17:43:54;23,1095867156982;0;21,1846618652344;0;0,0924383699893951;0;;-1;5,47901439666748;0
24.11.2025 17:43:56;23,4467639923096;0;21,1854248046875;0;0,0937870964407921;0;;-1;5,50059366226196;0
24.11.2025 17:43:59;23,2725391387939;0;21,1854248046875;0;0,0930901616811752;0;;-1;5,48944187164307;0
24.11.2025 17:44:01;24,0858554840088;0;21,1855773925781;0;0,0963434502482414;0;;-1;5,54149627685547;0
24.11.2025 17:44:04;23,8675022125244;0;21,1855773925781;0;0,0954700261354446;0;;-1;5,52752113342285;0
24.11.2025 17:44:06;23,9074306488037;0;21,1859436035156;0;0,0956297293305397;0;;-1;5,53007555007935;0
24.11.2025 17:44:09;24,7464618682861;0;21,1859436035156;0;0,0989858508110046;0;;-1;5,58377313613892;0
24.11.2025 17:44:11;23,7604084014893;0;21,1861267089844;0;0,0950416624546051;0;;-1;5,52066612243652;0
24.11.2025 17:44:14;23,7500495910645;0;21,1861267089844;0;0,0949333757162094;0;;-1;5,52000331878662;0
24.11.2025 17:44:16;24,3010940551758;0;21,1861267089844;0;0,0972043797373772;0;;-1;5,55746793746948;0
24.11.2025 17:44:19;24,0419635772705;0;21,1863403320313;0;0,0961678847670555;0;;-1;5,53868579864502;0
24.11.2025 17:44:21;24,4281749725342;0;21,1863403320313;0;0,0977127030491829;0;;-1;5,56340312957764;0
24.11.2025 17:44:24;24,9474639892578;0;21,1870727539063;0;0,0997898802161217;0;;-1;5,59663820266724;0
24.11.2025 17:44:26;23,8920555114746;0;21,1867065429688;0;0,0955682396888733;0;;-1;5,52909231185913;0
24.11.2025 17:44:29;24,207160949707;0;21,1869201660156;0;0,0968286544084549;0;;-1;5,54925775527954;0
24.11.2025 17:44:32;24,5762519836426;0;21,1874389648438;0;0,0983050018548965;0;;-1;5,57287979125977;0
24.11.2025 17:44:34;23,7123432159424;0;21,1878356933594;0;0,0948493778705597;0;;-1;5,51759052276611;0
24.11.2025 17:44:37;24,8232803344727;0;21,1874389648438;0;0,0989156737923622;0;;-1;5,58869028091431;0
24.11.2025 17:44:39;24,1283836364746;0;21,1876220703125;0;0,0965135544538498;0;;-1;5,54421663284302;0
24.11.2025 17:44:42;21,4584407806396;0;21,1884155273438;0;0,0858337953686714;0;;-1;5,37334060668945;0
24.11.2025 17:44:44;18,7826747894287;0;21,1884155273438;0;0,0751307383179665;0;;-1;5,20209169387817;0
24.11.2025 17:44:47;14,6070098876953;0;21,1882019042969;0;0,0584280379116535;0;;-1;4,93484830856323;0
24.11.2025 17:44:49;12,4839668273926;0;21,1880187988281;0;0,0499358661472797;0;;-1;4,79897356033325;0
24.11.2025 17:44:52;9,01860046386719;0;21,1874389648438;0;0,036074411123991;0;;-1;4,57719039916992;0
24.11.2025 17:44:54;6,87615203857422;0;21,1876220703125;0;0,0275046080350876;0;;-1;4,44007349014282;0
24.11.2025 17:44:57;4,76366090774536;0;21,1882019042969;0;0,0190546438097954;0;;-1;4,3048734664917;0
24.11.2025 17:44:59;3,40199279785156;0;21,1882019042969;0;0,0136079723015428;0;;-1;4,21772766113281;0
24.11.2025 17:45:02;2,00184226036072;0;21,1885681152344;0;0,00800736807286739;0;;-1;4,12811803817749;0
24.11.2025 17:45:04;1,22760009765625;0;21,1889343261719;0;0,00491040199995041;0;;-1;4,07856607437134;0
24.11.2025 17:45:07;0,469615072011948;0;21,1889343261719;0;0,00192273419816047;0;;-1;4,03005504608154;0
24.11.2025 17:45:09;0,206653520464897;0;21,1889343261719;0;0,000837996019981802;0;;-1;4,01322650909424;0
24.11.2025 17:45:12;0,120511040091515;0;21,1891174316406;0;0,000482044299133122;0;;-1;4,0077052116394;0
24.11.2025 17:45:14;0,117950528860092;0;21,1889343261719;0;0,00047180216643028;0;;-1;4,00754833221436;0
24.11.2025 17:45:17;0,129107192158699;0;21,1891174316406;0;0,000516428961418569;0;;-1;4,00826263427734;0
24.11.2025 17:45:19;0,142318397760391;0;21,1891174316406;0;0,000569273775909096;0;;-1;4,009108543396;0
24.11.2025 17:45:22;0,125866487622261;0;21,1891174316406;0;0,000503466057125479;0;;-1;4,00805616378784;0
24.11.2025 17:45:24;0,112229004502296;0;21,1891174316406;0;0,000448916078312323;0;;-1;4,00718402862549;0
24.11.2025 17:45:27;0,1114581823349;0;21,1894836425781;0;0,000445832818513736;0;;-1;4,00713396072388;0
24.11.2025 17:45:30;0,11656542122364;0;21,1894836425781;0;0,000466261786641553;0;;-1;4,00745964050293;0
24.11.2025 17:45:32;0,11761062592268;0;21,189697265625;0;0,000470442522782832;0;;-1;4,00752687454224;0
24.11.2025 17:45:35;0,121216312050819;0;21,189697265625;0;0,000484181451611221;0;;-1;4,00775814056396;0
24.11.2025 17:45:37;0,116737149655819;0;21,1900634765625;0;0,000466948666144162;0;;-1;4,00746631622314;0
24.11.2025 17:45:40;0,11128181219101;0;21,1902465820313;0;0,000445127283455804;0;;-1;4,00712251663208;0
24.11.2025 17:45:42;0,112821906805038;0;21,1902465820313;0;0,000451287691248581;0;;-1;4,00722074508667;0
24.11.2025 17:45:45;0,140651479363441;0;21,1906433105469;0;0,000562606146559119;0;;-1;4,00900173187256;0
24.11.2025 17:45:47;0,149557545781136;0;21,1904296875;0;0,000594334211200476;0;;-1;4,00957155227661;0
24.11.2025 17:45:50;0,161319121718407;0;21,1909790039063;0;0,000645276566501707;0;;-1;4,01032447814941;0
24.11.2025 17:45:52;0,151127815246582;0;21,1911926269531;0;0,000604511355049908;0;;-1;4,00967264175415;0
24.11.2025 17:45:55;0,119813352823257;0;21,1911926269531;0;0,000479253474622965;0;;-1;4,00766897201538;0
24.11.2025 17:45:58;0,111917428672314;0;21,1906433105469;0;0,000447669706773013;0;;-1;4,00716209411621;0
24.11.2025 17:46:00;0,113468430936337;0;21,1908264160156;0;0,000453873741207644;0;;-1;4,00725889205933;0
24.11.2025 17:46:03;0,115415833890438;0;21,19140625;0;0,000461663381429389;0;;-1;4,00740146636963;0
24.11.2025 17:46:05;0,11662932485342;0;21,19140625;0;0,000466517405584455;0;;-1;4,00746488571167;0
24.11.2025 17:46:08;0,113654643297195;0;21,1915588378906;0;0,000454914115834981;0;;-1;4,00727367401123;0
24.11.2025 17:46:10;0,111990861594677;0;21,1919555664063;0;0,0004482347285375;0;;-1;4,00716638565063;0
24.11.2025 17:46:13;0,143477961421013;0;21,1923217773438;0;0,000573911936953664;0;;-1;4,00918245315552;0
24.11.2025 17:46:15;0,406371206045151;0;21,1924743652344;0;0,00162548513617367;0;;-1;4,02600765228271;0
24.11.2025 17:46:18;1,32299220561981;0;21,1923217773438;0;0,00521643040701747;0;;-1;4,08467149734497;0
24.11.2025 17:46:20;2,39412760734558;0;21,1926574707031;0;0,0095765134319663;0;;-1;4,15322351455688;0
24.11.2025 17:46:22;4,03311824798584;0;21,1929016113281;0;0,0161324758082628;0;;-1;4,25811958312988;0
24.11.2025 17:46:25;6,40666389465332;0;21,1929016113281;0;0,025626664981246;0;;-1;4,41002607345581;0
24.11.2025 17:46:27;8,60753631591797;0;21,1929016113281;0;0,0344301424920559;0;;-1;4,55088186264038;0
24.11.2025 17:46:30;11,3930797576904;0;21,1930541992188;0;0,045572318136692;0;;-1;4,73441076278687;0
24.11.2025 17:46:32;14,0751810073853;0;21,1930541992188;0;0,0563007369637489;0;;-1;4,90081262588501;0
24.11.2025 17:46:35;17,8244590759277;0;21,1934509277344;0;0,0712978392839432;0;;-1;5,14076566696167;0
24.11.2025 17:46:37;20,4040794372559;0;21,1934509277344;0;0,0816163271665573;0;;-1;5,30586099624634;0
24.11.2025 17:46:39;22,544849395752;0;21,193603515625;0;0,0901794135570526;0;;-1;5,44287014007568;0
24.11.2025 17:46:42;23,02174949646;0;21,1939697265625;0;0,092087022960186;0;;-1;5,47339248657227;0
24.11.2025 17:46:44;23,4803619384766;0;21,1941528320313;0;0,0939214676618576;0;;-1;5,50274276733398;0
24.11.2025 17:46:47;23,7135028839111;0;21,1941528320313;0;0,0948540419340134;0;;-1;5,51766443252563;0
24.11.2025 17:46:49;24,2955780029297;0;21,1947326660156;0;0,0971823185682297;0;;-1;5,56066703796387;0
24.11.2025 17:46:52;23,8192138671875;0;21,1945495605469;0;0,0952768474817276;0;;-1;5,5244288444519;0
24.11.2025 17:46:54;23,2769546508789;0;21,1947326660156;0;0,0931078121066093;0;;-1;5,48972463607788;0
24.11.2025 17:46:57;24,2637310028076;0;21,1949462890625;0;0,0970549434423447;0;;-1;5,55287933349609;0
24.11.2025 17:46:59;24,1944789886475;0;21,1954650878906;0;0,096777930855751;0;;-1;5,54844760894775;0
24.11.2025 17:47:02;23,7003345489502;0;21,1952819824219;0;0,0948013290762901;0;;-1;5,51682138442993;0
24.11.2025 17:47:04;24,2520427703857;0;21,1954650878906;0;0,097008191049099;0;;-1;5,55213069915771;0
24.11.2025 17:47:07;23,6551609039307;0;21,1956787109375;0;0,0946206673979759;0;;-1;5,51393175125122;0
24.11.2025 17:47:09;23,9972133636475;0;21,1960754394531;0;0,0959888771176338;0;;-1;5,53582239151001;0
24.11.2025 17:47:11;23,1078796386719;0;21,1962280273438;0;0,0924315229058266;0;;-1;5,47890472412109;0
24.11.2025 17:47:14;23,8819923400879;0;21,1960754394531;0;0,0955279767513275;0;;-1;5,52844762802124;0
24.11.2025 17:47:16;23,8211288452148;0;21,1964416503906;0;0,0952845066785812;0;;-1;5,52455139160156;0
24.11.2025 17:47:18;24,3349132537842;0;21,1964416503906;0;0,0973396599292755;0;;-1;5,55743360519409;0
24.11.2025 17:47:21;24,3204288482666;0;21,1965942382813;0;0,0972442552447319;0;;-1;5,55650758743286;0
24.11.2025 17:47:23;23,6783828735352;0;21,1965942382813;0;0,0947135463356972;0;;-1;5,51541709899902;0
24.11.2025 17:47:26;24,119291305542;0;21,1969604492188;0;0,0964771807193756;0;;-1;5,54363441467285;0
24.11.2025 17:47:28;24,1094188690186;0;21,1971740722656;0;0,0964377000927925;0;;-1;5,54300355911255;0
24.11.2025 17:47:31;24,1904106140137;0;21,1973571777344;0;0,0967616587877274;0;;-1;5,54771947860718;0
24.11.2025 17:47:33;24,2210178375244;0;21,1976928710938;0;0,0968840941786766;0;;-1;5,55014514923096;0
24.11.2025 17:47:36;23,9901828765869;0;21,1980895996094;0;0,095960721373558;0;;-1;5,53537178039551;0
24.11.2025 17:47:38;24,1071319580078;0;21,1980895996094;0;0,096465215086937;0;;-1;5,54285621643066;0
24.11.2025 17:47:41;23,8772487640381;0;21,1982727050781;0;0,0955089926719666;0;;-1;5,52814388275146;0
24.11.2025 17:47:43;23,6584987640381;0;21,1984558105469;0;0,0946340337395668;0;;-1;5,51414442062378;0
24.11.2025 17:47:46;23,4214324951172;0;21,1984558105469;0;0,0936857610940933;0;;-1;5,4989709854126;0
24.11.2025 17:47:48;24,1208744049072;0;21,1986694335938;0;0,096483513712883;0;;-1;5,54373598098755;0
24.11.2025 17:47:51;24,5847091674805;0;21,1988525390625;0;0,098338857293129;0;;-1;5,57342195510864;0
24.11.2025 17:47:53;23,8142471313477;0;21,1988525390625;0;0,0952569842338562;0;;-1;5,5241117477417;0
24.11.2025 17:47:56;25,0409183502197;0;21,1991882324219;0;0,100163675844669;0;;-1;5,60261917114258;0
24.11.2025 17:47:58;24,905122756958;0;21,1991882324219;0;0,0996205136179924;0;;-1;5,59392833709717;0
24.11.2025 17:48:01;25,5021209716797;0;21,1991882324219;0;0,102008514106274;0;;-1;5,63213634490967;0
24.11.2025 17:48:03;24,3356666564941;0;21,1997680664063;0;0,0973426848649979;0;;-1;5,56314897537231;0
24.11.2025 17:48:06;23,9293365478516;0;21,199951171875;0;0,0957173481583595;0;;-1;5,53147745132446;0
24.11.2025 17:48:08;22,7868804931641;0;21,2001647949219;0;0,0911475494503975;0;;-1;5,45836019515991;0
24.11.2025 17:48:11;18,9382629394531;0;21,2003173828125;0;0,0757530555129051;0;;-1;5,21204900741577;0
24.11.2025 17:48:13;15,6836338043213;0;21,2007141113281;0;0,0627345517277718;0;;-1;5,0037522315979;0
24.11.2025 17:48:16;11,7046194076538;0;21,2012634277344;0;0,0468184947967529;0;;-1;4,74909591674805;0
24.11.2025 17:48:18;9,27604293823242;0;21,2012634277344;0;0,0371041744947433;0;;-1;4,59031391143799;0
24.11.2025 17:48:21;6,52108192443848;0;21,2014770507813;0;0,0260843373835087;0;;-1;4,41468572616577;0
24.11.2025 17:48:23;4,89720582962036;0;21,2014770507813;0;0,0195888262242079;0;;-1;4,31342124938965;0
24.11.2025 17:48:26;2,98102307319641;0;21,2014770507813;0;0,0119240926578641;0;;-1;4,19078540802002;0
24.11.2025 17:48:28;2,01259875297546;0;21,2014770507813;0;0,00805040169507265;0;;-1;4,12880659103394;0
24.11.2025 17:48:31;0,840675950050354;0;21,20166015625;0;0,00336270430125296;0;;-1;4,05380392074585;0
24.11.2025 17:48:33;0,375758558511734;0;21,2018127441406;0;0,00150303437840194;0;;-1;4,02404832839966;0
24.11.2025 17:48:36;0,166568830609322;0;21,2022094726563;0;0,000666275504045188;0;;-1;4,01058101654053;0
24.11.2025 17:48:38;0,147176578640938;0;21,2022094726563;0;0,000588706519920379;0;;-1;4,0094199180603;0
24.11.2025 17:48:41;0,154405802488327;0;21,2025756835938;0;0,000617623270954937;0;;-1;4,00988245010376;0
24.11.2025 17:48:43;0,154112875461578;0;21,202392578125;0;0,00061645166715607;0;;-1;4,00983047485352;0
24.11.2025 17:48:46;0,119648054242134;0;21,2027282714844;0;0,000478592264698818;0;;-1;4,0076584815979;0
24.11.2025 17:48:48;0,110105700790882;0;21,2029724121094;0;0,000440422882093117;0;;-1;4,00704669952393;0
24.11.2025 17:48:51;0,112476028501987;0;21,2029724121094;0;0,000449904182460159;0;;-1;4,00719833374023;0
24.11.2025 17:48:53;0,115415506064892;0;21,203125;0;0,000461662013549358;0;;-1;4,00738954544067;0
24.11.2025 17:48:56;0,122332692146301;0;21,2038879394531;0;0,000489239348098636;0;;-1;4,00783014297485;0
24.11.2025 17:48:58;0,121764481067657;0;21,2038879394531;0;0,000487058016005903;0;;-1;4,00779390335083;0
24.11.2025 17:49:01;0,111882150173187;0;21,2044677734375;0;0,000447505677584559;0;;-1;4,00716066360474;0
24.11.2025 17:49:03;0,111609905958176;0;21,2046203613281;0;0,000446439662482589;0;;-1;4,00714254379272;0
24.11.2025 17:49:06;0,115494713187218;0;21,2046203613281;0;0,000461978925159201;0;;-1;4,00739145278931;0
24.11.2025 17:49:09;0,116594694554806;0;21,2046203613281;0;0,000466378784039989;0;;-1;4,00746202468872;0
24.11.2025 17:49:11;0,118782997131348;0;21,204833984375;0;0,000475132022984326;0;;-1;4,00760221481323;0
24.11.2025 17:49:14;0,113538317382336;0;21,2053527832031;0;0,000454367487691343;0;;-1;4,00726699829102;0
24.11.2025 17:49:16;0,121528759598732;0;21,2053527832031;0;0,000486115110106766;0;;-1;4,00777864456177;0
24.11.2025 17:49:19;0,137969702482224;0;21,2055969238281;0;0,000551879056729376;0;;-1;4,00882959365845;0
24.11.2025 17:49:21;0,141081288456917;0;21,2055969238281;0;0,000564325251616538;0;;-1;4,00906276702881;0
24.11.2025 17:49:24;0,152998596429825;0;21,2059631347656;0;0,000611994648352265;0;;-1;4,00979137420654;0
24.11.2025 17:49:26;0,155641883611679;0;21,2057189941406;0;0,000622567487880588;0;;-1;4,00996208190918;0
24.11.2025 17:49:29;0,145383328199387;0;21,2057189941406;0;0,000581533240620047;0;;-1;4,00930404663086;0
24.11.2025 17:49:31;0,140182957053185;0;21,2061157226563;0;0,000560731976293027;0;;-1;4,00897121429443;0
24.11.2025 17:49:33;0,13611988723278;0;21,2063293457031;0;0,000544479698874056;0;;-1;4,00871181488037;0
24.11.2025 17:49:36;0,135011598467827;0;21,2066955566406;0;0,000542538880836219;0;;-1;4,00864028930664;0
24.11.2025 17:49:38;0,12308906018734;0;21,2066955566406;0;0,000492356368340552;0;;-1;4,00787830352783;0
24.11.2025 17:49:41;0,112395659089088;0;21,2072448730469;0;0,000449582759756595;0;;-1;4,00719404220581;0
24.11.2025 17:49:43;0,110232792794704;0;21,2074584960938;0;0,000440931209595874;0;;-1;4,00705432891846;0
24.11.2025 17:49:46;0,113390624523163;0;21,2076110839844;0;0,000453562621260062;0;;-1;4,00725746154785;0
24.11.2025 17:49:48;0,11405773460865;0;21,2076110839844;0;0,000456230918643996;0;;-1;4,00729942321777;0
24.11.2025 17:49:51;0,126224398612976;0;21,2076110839844;0;0,000504897732753307;0;;-1;4,00807857513428;0
24.11.2025 17:49:53;0,263647079467773;0;21,2074584960938;0;0,00105458823964;0;;-1;4,01687431335449;0
24.11.2025 17:49:56;0,904967427253723;0;21,2076110839844;0;0,00361986947245896;0;;-1;4,05791854858398;0
24.11.2025 17:49:58;1,85151362419128;0;21,2085266113281;0;0,0073037832044065;0;;-1;4,11849737167358;0
24.11.2025 17:50:01;3,92152738571167;0;21,2091064453125;0;0,0156861133873463;0;;-1;4,25097751617432;0
24.11.2025 17:50:03;5,83024978637695;0;21,2091064453125;0;0,0233210045844316;0;;-1;4,37313556671143;0
24.11.2025 17:50:06;8,59786891937256;0;21,2091064453125;0;0,0343914814293385;0;;-1;4,55197334289551;0
24.11.2025 17:50:08;10,4989614486694;0;21,2092590332031;0;0,0419958494603634;0;;-1;4,6719331741333;0
24.11.2025 17:50:11;14,2449312210083;0;21,2100219726563;0;0,0569797269999981;0;;-1;4,91167593002319;0
24.11.2025 17:50:13;16,7810649871826;0;21,2102355957031;0;0,0671242699027061;0;;-1;5,07398843765259;0
24.11.2025 17:50:15;19,6012115478516;0;21,2102355957031;0;0,0784048661589623;0;;-1;5,25447845458984;0
24.11.2025 17:50:18;22,1765632629395;0;21,21044921875;0;0,0887062773108482;0;;-1;5,42177486419678;0
24.11.2025 17:50:20;23,5002593994141;0;21,2106018066406;0;0,0940010547637939;0;;-1;5,50401639938354;0
24.11.2025 17:50:23;23,8504772186279;0;21,2102355957031;0;0,0954019203782082;0;;-1;5,5264310836792;0
24.11.2025 17:50:25;24,5892848968506;0;21,2106018066406;0;0,0983571484684944;0;;-1;5,57371520996094;0
24.11.2025 17:50:27;23,353796005249;0;21,2102355957031;0;0,0934152007102966;0;;-1;5,49464321136475;0
24.11.2025 17:50:30;24,1341819763184;0;21,21044921875;0;0,0965367406606674;0;;-1;5,54458713531494;0
24.11.2025 17:50:32;24,2824020385742;0;21,2106018066406;0;0,0971296429634094;0;;-1;5,55407476425171;0
24.11.2025 17:50:35;24,1314258575439;0;21,2113647460938;0;0,0965257287025452;0;;-1;5,54441213607788;0
24.11.2025 17:50:37;24,2123432159424;0;21,2115173339844;0;0,0968493819236755;0;;-1;5,54959058761597;0
24.11.2025 17:50:40;24,4504318237305;0;21,2113647460938;0;0,0978398397564888;0;;-1;5,56482791900635;0
24.11.2025 17:50:42;23,4129676818848;0;21,2117309570313;0;0,0936519205570221;0;;-1;5,49843120574951;0
24.11.2025 17:50:45;24,0365676879883;0;21,2118835449219;0;0,0961462929844856;0;;-1;5,53834056854248;0
24.11.2025 17:50:47;23,8502178192139;0;21,2115173339844;0;0,0954008772969246;0;;-1;5,52641487121582;0
24.11.2025 17:50:50;24,26904296875;0;21,2122802734375;0;0,0970762073993683;0;;-1;5,55007076263428;0
24.11.2025 17:50:52;24,6433887481689;0;21,2122802734375;0;0,0985735803842545;0;;-1;5,57717800140381;0
24.11.2025 17:50:55;23,9488086700439;0;21,212646484375;0;0,0957952588796616;0;;-1;5,53272342681885;0
24.11.2025 17:50:57;23,701301574707;0;21,212646484375;0;0,0948051959276199;0;;-1;5,51754379272461;0
24.11.2025 17:51:00;24,652307510376;0;21,213623046875;0;0,0986092612147331;0;;-1;5,57774829864502;0
24.11.2025 17:51:02;24,1801853179932;0;21,213623046875;0;0,0967207551002502;0;;-1;5,54753255844116;0
24.11.2025 17:51:04;24,550235748291;0;21,213623046875;0;0,0982009470462799;0;;-1;5,57121562957764;0
24.11.2025 17:51:07;24,6857738494873;0;21,2139892578125;0;0,0987431108951569;0;;-1;5,57988929748535;0
24.11.2025 17:51:09;23,9575614929199;0;21,2137756347656;0;0,0958302617073059;0;;-1;5,53328514099121;0
24.11.2025 17:51:12;24,4628772735596;0;21,2139892578125;0;0,0978515073657036;0;;-1;5,56562376022339;0
24.11.2025 17:51:14;24,9709587097168;0;21,2141418457031;0;0,0998838692903519;0;;-1;5,59814214706421;0
24.11.2025 17:51:17;24,44850730896;0;21,2141418457031;0;0,0977940410375595;0;;-1;5,56470441818237;0
24.11.2025 17:51:19;24,5730495452881;0;21,2145080566406;0;0,0982922092080116;0;;-1;5,5726752281189;0
24.11.2025 17:51:22;24,3342990875244;0;21,21435546875;0;0,0973372086882591;0;;-1;5,55739593505859;0
24.11.2025 17:51:24;24,7386341094971;0;21,2145080566406;0;0,098954550921917;0;;-1;5,5832724571228;0
24.11.2025 17:51:26;24,8384571075439;0;21,2145080566406;0;0,0993538424372673;0;;-1;5,58966159820557;0
24.11.2025 17:51:29;24,1743049621582;0;21,2149047851563;0;0,0966972038149834;0;;-1;5,54715538024902;0
24.11.2025 17:51:31;24,7760257720947;0;21,2149047851563;0;0,0991041287779808;0;;-1;5,58566522598267;0
24.11.2025 17:51:34;24,0275001525879;0;21,2151184082031;0;0,0961100161075592;0;;-1;5,53775978088379;0
24.11.2025 17:51:36;24,7745952606201;0;21,2151184082031;0;0,0990984067320824;0;;-1;5,58557462692261;0
