Time stamp;PV [in H2O] ;State PV;SV [C] ;State SV;TV;State TV;QV;State QV;Current [mA] ;State Current
24.11.2025 16:50:49;17,0346527099609;0;21,0208129882813;0;0,0681386440992355;0;;-1;5,09021854400635;0
24.11.2025 16:50:51;16,1853351593018;0;21,0210571289063;0;0,0647413432598114;0;;-1;5,03586149215698;0
24.11.2025 16:50:54;16,1742935180664;0;21,0210571289063;0;0,0645728558301926;0;;-1;5,03515481948853;0
24.11.2025 16:50:56;16,5043029785156;0;21,0208129882813;0;0,0660172253847122;0;;-1;5,05627584457397;0
24.11.2025 16:50:59;16,4143466949463;0;21,0210571289063;0;0,0656573921442032;0;;-1;5,05051803588867;0
24.11.2025 16:51:01;16,1003551483154;0;21,0208129882813;0;0,0644014626741409;0;;-1;5,03042316436768;0
24.11.2025 16:51:04;15,8925304412842;0;21,021240234375;0;0,0635701045393944;0;;-1;5,01712226867676;0
24.11.2025 16:51:06;16,2666053771973;0;21,021240234375;0;0,0650664418935776;0;;-1;5,04106283187866;0
24.11.2025 16:51:09;16,4157428741455;0;21,0218200683594;0;0,0656629726290703;0;;-1;5,05060720443726;0
24.11.2025 16:51:11;16,8695621490479;0;21,0218200683594;0;0,0674782544374466;0;;-1;5,07965278625488;0
24.11.2025 16:51:14;16,4893379211426;0;21,0218200683594;0;0,0659573450684547;0;;-1;5,05531692504883;0
24.11.2025 16:51:16;16,306339263916;0;21,02197265625;0;0,0652253776788712;0;;-1;5,0436053276062;0
24.11.2025 16:51:18;16,2482776641846;0;21,0225524902344;0;0,0649931058287621;0;;-1;5,03988885879517;0
24.11.2025 16:51:21;16,1754150390625;0;21,0223388671875;0;0,0647016763687134;0;;-1;5,03448104858398;0
24.11.2025 16:51:23;16,4753723144531;0;21,0223388671875;0;0,0659015104174614;0;;-1;5,05442333221436;0
24.11.2025 16:51:26;16,0066776275635;0;21,0223388671875;0;0,064026728272438;0;;-1;5,02442741394043;0
24.11.2025 16:51:28;17,0760440826416;0;21,0225524902344;0;0,0683042034506798;0;;-1;5,09286689758301;0
24.11.2025 16:51:31;17,0579147338867;0;21,0225524902344;0;0,0684526115655899;0;;-1;5,0917067527771;0
24.11.2025 16:51:33;16,8925304412842;0;21,0229187011719;0;0,0675701498985291;0;;-1;5,08112192153931;0
24.11.2025 16:51:36;16,2121677398682;0;21,0236511230469;0;0,0648486912250519;0;;-1;5,03757905960083;0
24.11.2025 16:51:38;16,5420169830322;0;21,0236511230469;0;0,0661680698394775;0;;-1;5,05868864059448;0
